"","committee_acronym","parliament_number","session_number","date_change","position","first_name","last_name","full_name"
"481.3","SFEW","38","1","2004-10-19","Member","Nina","Grewal","Nina Grewal"
"481.4","SFEW","38","1","2004-10-19","Member","Anita","Neville","Anita Neville"
"482.1","SFEW","38","1","2004-10-25","Chair","Anita","Neville","Anita Neville"
"482.2","SFEW","38","1","2004-10-25","Member","Paule","Brunelle","Paule Brunelle"
"482.3","SFEW","38","1","2004-10-25","Member","Jean","Crowder","Jean Crowder"
"482.4","SFEW","38","1","2004-10-25","Member","Nina","Grewal","Nina Grewal"
"484.1","SFEW","38","1","2005-11-17","Chair","Susan","Kadis","Susan Kadis"
"484.2","SFEW","38","1","2005-11-17","Member","Jean","Crowder","Jean Crowder"
"484.3","SFEW","38","1","2005-11-17","Member","Christiane","Gagnon","Christiane Gagnon"
"484.4","SFEW","38","1","2005-11-17","Member","Joy","Smith","Joy Smith"
"485.1","SFEW","38","1","2005-11-29","Chair","Susan","Kadis","Susan Kadis"
"485.2","SFEW","38","1","2005-11-29","Member","Jean","Crowder","Jean Crowder"
"485.3","SFEW","38","1","2005-11-29","Member","Christiane","Gagnon","Christiane Gagnon"
"485.4","SFEW","38","1","2005-11-29","Member","Joy","Smith","Joy Smith"
"486.1","SFEW","39","1","2006-05-11","Chair","Judy A.","Sgro","Judy A. Sgro"
"486.2","SFEW","39","1","2006-05-11","Member","Irene","Mathyssen","Irene Mathyssen"
"486.3","SFEW","39","1","2006-05-11","Member","Joy","Smith","Joy Smith"
"488.1","SFEW","39","1","2006-09-26","Chair","Judy A.","Sgro","Judy A. Sgro"
"488.2","SFEW","39","1","2006-09-26","Co-chair","Joy","Smith","Joy Smith"
"488.3","SFEW","39","1","2006-09-26","Co-chair","Irene","Mathyssen","Irene Mathyssen"
"489.1","SFEW","39","1","2006-10-26","Chair","Judy A.","Sgro","Judy A. Sgro"
"489.2","SFEW","39","1","2006-10-26","Co-chair","Joy","Smith","Joy Smith"
"489.3","SFEW","39","1","2006-10-26","Co-chair","Irene","Mathyssen","Irene Mathyssen"
"490.1","SFEW","39","1","2007-01-29","Co-chair","Joy","Smith","Joy Smith"
"490.2","SFEW","39","1","2007-01-29","Co-chair","Irene","Mathyssen","Irene Mathyssen"
"490.3","SFEW","39","1","2007-01-29","Member","Judy A.","Sgro","Judy A. Sgro"
"491.1","SFEW","39","1","2007-01-30","Chair","Yasmin","Ratansi","Yasmin Ratansi"
"491.2","SFEW","39","1","2007-01-30","Co-chair","Joy","Smith","Joy Smith"
"491.3","SFEW","39","1","2007-01-30","Co-chair","Irene","Mathyssen","Irene Mathyssen"
"491.4","SFEW","39","1","2007-01-30","Member","Judy A.","Sgro","Judy A. Sgro"
"492.1","SFEW","39","1","2007-09-14","Chair","Yasmin","Ratansi","Yasmin Ratansi"
"492.2","SFEW","39","1","2007-09-14","Co-chair","Joy","Smith","Joy Smith"
"492.3","SFEW","39","1","2007-09-14","Co-chair","Irene","Mathyssen","Irene Mathyssen"
"492.4","SFEW","39","1","2007-09-14","Member","Judy A.","Sgro","Judy A. Sgro"
"493.1","SFEW","41","1","2011-06-21","Chair","Niki","Ashton","Niki Ashton"
"493.2","SFEW","41","1","2011-06-21","Co-chair","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"493.3","SFEW","41","1","2011-06-21","Co-chair","Judy A.","Sgro","Judy A. Sgro"
"493.4","SFEW","41","1","2011-06-21","Member","Susan","Truppe","Susan Truppe"
"494.1","SFEW","41","1","2011-09-21","Chair","Niki","Ashton","Niki Ashton"
"494.2","SFEW","41","1","2011-09-21","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"494.3","SFEW","41","1","2011-09-21","Member","Judy A.","Sgro","Judy A. Sgro"
"494.4","SFEW","41","1","2011-09-21","Member","Susan","Truppe","Susan Truppe"
"495.1","SFEW","41","1","2011-11-10","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"495.2","SFEW","41","1","2011-11-10","Member","Judy A.","Sgro","Judy A. Sgro"
"495.3","SFEW","41","1","2011-11-10","Member","Susan","Truppe","Susan Truppe"
"496.1","SFEW","41","1","2011-11-16","Chair","Irene","Mathyssen","Irene Mathyssen"
"496.2","SFEW","41","1","2011-11-16","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"496.3","SFEW","41","1","2011-11-16","Member","Judy A.","Sgro","Judy A. Sgro"
"496.4","SFEW","41","1","2011-11-16","Member","Susan","Truppe","Susan Truppe"
"497.1","SFEW","41","1","2012-04-23","Chair","Marie-Claude","Morin","Marie-Claude Morin"
"497.2","SFEW","41","1","2012-04-23","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"497.3","SFEW","41","1","2012-04-23","Member","Judy A.","Sgro","Judy A. Sgro"
"497.4","SFEW","41","1","2012-04-23","Member","Susan","Truppe","Susan Truppe"
"498.1","SFEW","41","1","2013-04-30","Chair","Lysane","Blanchette-Lamothe","Lysane Blanchette-Lamothe"
"498.2","SFEW","41","1","2013-04-30","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"498.3","SFEW","41","1","2013-04-30","Member","Judy A.","Sgro","Judy A. Sgro"
"498.4","SFEW","41","1","2013-04-30","Member","Susan","Truppe","Susan Truppe"
"499.1","SFEW","41","1","2013-09-13","Chair","Lysane","Blanchette-Lamothe","Lysane Blanchette-Lamothe"
"499.2","SFEW","41","1","2013-09-13","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"499.3","SFEW","41","1","2013-09-13","Member","Judy A.","Sgro","Judy A. Sgro"
"499.4","SFEW","41","1","2013-09-13","Member","Susan","Truppe","Susan Truppe"
"500.1","SFEW","41","2","2013-11-05","Chair","Hélène","LeBlanc","Hélène LeBlanc"
"500.2","SFEW","41","2","2013-11-05","Co-chair","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"500.3","SFEW","41","2","2013-11-05","Co-chair","Kirsty","Duncan","Kirsty Duncan"
"500.4","SFEW","41","2","2013-11-05","Member","Susan","Truppe","Susan Truppe"
"501.1","SFEW","41","2","2014-01-21","Chair","Hélène","LeBlanc","Hélène LeBlanc"
"501.2","SFEW","41","2","2014-01-21","Co-chair","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"501.3","SFEW","41","2","2014-01-21","Co-chair","Kirsty","Duncan","Kirsty Duncan"
"501.4","SFEW","41","2","2014-01-21","Member","Susan","Truppe","Susan Truppe"
"503.1","SFEW","41","2","2014-02-03","Chair","Hélène","LeBlanc","Hélène LeBlanc"
"503.2","SFEW","41","2","2014-02-03","Member","Kirsty","Duncan","Kirsty Duncan"
"503.3","SFEW","41","2","2014-02-03","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"503.4","SFEW","41","2","2014-02-03","Member","Susan","Truppe","Susan Truppe"
"504.1","SFEW","41","2","2015-08-02","Chair","Hélène","LeBlanc","Hélène LeBlanc"
"504.2","SFEW","41","2","2015-08-02","Member","Kirsty","Duncan","Kirsty Duncan"
"504.3","SFEW","41","2","2015-08-02","Member","Tilly","O'Neill Gordon","Tilly O'Neill Gordon"
"504.4","SFEW","41","2","2015-08-02","Member","Susan","Truppe","Susan Truppe"
"505","SFEW","42","1","2016-02-04","Chair","Marilyn","Gladu","Marilyn Gladu"
"506.1","SFEW","42","1","2016-02-17","Chair","Marilyn","Gladu","Marilyn Gladu"
"506.2","SFEW","42","1","2016-02-17","Member","Pam","Damoff","Pam Damoff"
"506.3","SFEW","42","1","2016-02-17","Member","Karen","Ludwig","Karen Ludwig"
"506.4","SFEW","42","1","2016-02-17","Member","Sheila","Malcolmson","Sheila Malcolmson"
"507.1","SFEW","42","1","2017-09-11","Chair","Marilyn","Gladu","Marilyn Gladu"
"507.2","SFEW","42","1","2017-09-11","Member","Pam","Damoff","Pam Damoff"
"507.3","SFEW","42","1","2017-09-11","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"507.4","SFEW","42","1","2017-09-11","Member","Sheila","Malcolmson","Sheila Malcolmson"
"508.1","SFEW","42","1","2017-09-18","Member","Pam","Damoff","Pam Damoff"
"508.2","SFEW","42","1","2017-09-18","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"508.3","SFEW","42","1","2017-09-18","Member","Sheila","Malcolmson","Sheila Malcolmson"
"509.1","SFEW","42","1","2017-10-03","Chair","Karen","Vecchio","Karen Vecchio"
"509.2","SFEW","42","1","2017-10-03","Member","Pam","Damoff","Pam Damoff"
"509.3","SFEW","42","1","2017-10-03","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"509.4","SFEW","42","1","2017-10-03","Member","Sheila","Malcolmson","Sheila Malcolmson"
"510.1","SFEW","42","1","2019-01-29","Chair","Karen","Vecchio","Karen Vecchio"
"510.2","SFEW","42","1","2019-01-29","Member","Pam","Damoff","Pam Damoff"
"510.3","SFEW","42","1","2019-01-29","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"511.1","SFEW","42","1","2019-02-05","Chair","Karen","Vecchio","Karen Vecchio"
"511.2","SFEW","42","1","2019-02-05","Member","Pam","Damoff","Pam Damoff"
"511.3","SFEW","42","1","2019-02-05","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"511.4","SFEW","42","1","2019-02-05","Member","Irene","Mathyssen","Irene Mathyssen"
"512.1","SFEW","42","1","2019-04-05","Chair","Karen","Vecchio","Karen Vecchio"
"512.2","SFEW","42","1","2019-04-05","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"512.3","SFEW","42","1","2019-04-05","Member","Irene","Mathyssen","Irene Mathyssen"
"513.1","SFEW","42","1","2019-04-11","Chair","Karen","Vecchio","Karen Vecchio"
"513.2","SFEW","42","1","2019-04-11","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"513.3","SFEW","42","1","2019-04-11","Member","Irene","Mathyssen","Irene Mathyssen"
"513.4","SFEW","42","1","2019-04-11","Member","Salma","Zahid","Salma Zahid"
"514.1","SFEW","42","1","2019-09-11","Chair","Karen","Vecchio","Karen Vecchio"
"514.2","SFEW","42","1","2019-09-11","Member","Emmanuella","Lambropoulos","Emmanuella Lambropoulos"
"514.3","SFEW","42","1","2019-09-11","Member","Irene","Mathyssen","Irene Mathyssen"
"514.4","SFEW","42","1","2019-09-11","Member","Salma","Zahid","Salma Zahid"
"515.1","SFIN","38","1","2004-10-12","Chair","Massimo","Pacetti","Massimo Pacetti"
"515.2","SFIN","38","1","2004-10-12","Member","Yvan","Loubier","Yvan Loubier"
"515.3","SFIN","38","1","2004-10-12","Member","John","McKay","John McKay"
"515.4","SFIN","38","1","2004-10-12","Member","Charlie","Penson","Charlie Penson"
"515.5","SFIN","38","1","2004-10-12","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"516.1","SFIN","38","1","2005-10-21","Chair","Massimo","Pacetti","Massimo Pacetti"
"516.2","SFIN","38","1","2005-10-21","Member","Robert","Bouchard","Robert Bouchard"
"516.3","SFIN","38","1","2005-10-21","Member","Yvan","Loubier","Yvan Loubier"
"516.4","SFIN","38","1","2005-10-21","Member","John","McKay","John McKay"
"516.5","SFIN","38","1","2005-10-21","Member","Charlie","Penson","Charlie Penson"
"516.6","SFIN","38","1","2005-10-21","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"517.1","SFIN","38","1","2005-11-15","Chair","Massimo","Pacetti","Massimo Pacetti"
"517.2","SFIN","38","1","2005-11-15","Member","Robert","Bouchard","Robert Bouchard"
"517.3","SFIN","38","1","2005-11-15","Member","John","McKay","John McKay"
"517.4","SFIN","38","1","2005-11-15","Member","Charlie","Penson","Charlie Penson"
"517.5","SFIN","38","1","2005-11-15","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"518.1","SFIN","38","1","2005-11-29","Chair","Massimo","Pacetti","Massimo Pacetti"
"518.2","SFIN","38","1","2005-11-29","Member","Robert","Bouchard","Robert Bouchard"
"518.3","SFIN","38","1","2005-11-29","Member","John","McKay","John McKay"
"518.4","SFIN","38","1","2005-11-29","Member","Charlie","Penson","Charlie Penson"
"518.5","SFIN","38","1","2005-11-29","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"519.1","SFIN","39","1","2006-05-01","Chair","Brian","Pallister","Brian Pallister"
"519.2","SFIN","39","1","2006-05-01","Member","Yvan","Loubier","Yvan Loubier"
"519.3","SFIN","39","1","2006-05-01","Member","Massimo","Pacetti","Massimo Pacetti"
"519.4","SFIN","39","1","2006-05-01","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"520.1","SFIN","39","1","2006-05-17","Chair","Brian","Pallister","Brian Pallister"
"520.2","SFIN","39","1","2006-05-17","Member","Diane","Ablonczy","Diane Ablonczy"
"520.3","SFIN","39","1","2006-05-17","Member","Yvan","Loubier","Yvan Loubier"
"520.4","SFIN","39","1","2006-05-17","Member","Massimo","Pacetti","Massimo Pacetti"
"520.5","SFIN","39","1","2006-05-17","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"522","SFIN","39","1","2007-02-07","Member","Brian","Pallister","Brian Pallister"
"523.1","SFIN","39","1","2007-02-08","Member","Diane","Ablonczy","Diane Ablonczy"
"523.2","SFIN","39","1","2007-02-08","Member","Massimo","Pacetti","Massimo Pacetti"
"523.3","SFIN","39","1","2007-02-08","Member","Brian","Pallister","Brian Pallister"
"523.4","SFIN","39","1","2007-02-08","Member","Pierre A.","Paquette","Pierre A. Paquette"
"523.5","SFIN","39","1","2007-02-08","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"524.1","SFIN","39","1","2007-02-09","Chair","Brian","Pallister","Brian Pallister"
"524.2","SFIN","39","1","2007-02-09","Member","Diane","Ablonczy","Diane Ablonczy"
"524.3","SFIN","39","1","2007-02-09","Member","Massimo","Pacetti","Massimo Pacetti"
"524.4","SFIN","39","1","2007-02-09","Member","Pierre A.","Paquette","Pierre A. Paquette"
"524.5","SFIN","39","1","2007-02-09","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"525.1","SFIN","39","1","2007-04-16","Chair","Brian","Pallister","Brian Pallister"
"525.2","SFIN","39","1","2007-04-16","Member","Diane","Ablonczy","Diane Ablonczy"
"525.3","SFIN","39","1","2007-04-16","Member","Massimo","Pacetti","Massimo Pacetti"
"525.4","SFIN","39","1","2007-04-16","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"526.1","SFIN","39","1","2007-05-01","Chair","Brian","Pallister","Brian Pallister"
"526.2","SFIN","39","1","2007-05-01","Member","Diane","Ablonczy","Diane Ablonczy"
"526.3","SFIN","39","1","2007-05-01","Member","Paul","Crête","Paul Crête"
"526.4","SFIN","39","1","2007-05-01","Member","Massimo","Pacetti","Massimo Pacetti"
"526.5","SFIN","39","1","2007-05-01","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"527.1","SFIN","39","1","2007-09-14","Chair","Brian","Pallister","Brian Pallister"
"527.2","SFIN","39","1","2007-09-14","Member","Diane","Ablonczy","Diane Ablonczy"
"527.3","SFIN","39","1","2007-09-14","Member","Paul","Crête","Paul Crête"
"527.4","SFIN","39","1","2007-09-14","Member","Massimo","Pacetti","Massimo Pacetti"
"527.5","SFIN","39","1","2007-09-14","Member","Judy","Wasylycia-Leis","Judy Wasylycia-Leis"
"528.1","SFIN","39","2","2007-11-30","Chair","Rob","Merrifield","Rob Merrifield"
"528.2","SFIN","39","2","2007-11-30","Member","Paul","Crête","Paul Crête"
"528.3","SFIN","39","2","2007-11-30","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"528.4","SFIN","39","2","2007-11-30","Member","Massimo","Pacetti","Massimo Pacetti"
"529.1","SFIN","39","2","2008-09-07","Chair","Rob","Merrifield","Rob Merrifield"
"529.2","SFIN","39","2","2008-09-07","Member","Paul","Crête","Paul Crête"
"529.3","SFIN","39","2","2008-09-07","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"529.4","SFIN","39","2","2008-09-07","Member","Massimo","Pacetti","Massimo Pacetti"
"530.1","SFIN","40","2","2009-02-03","Chair","James","Rajotte","James Rajotte"
"530.2","SFIN","40","2","2009-02-03","Co-chair","Massimo","Pacetti","Massimo Pacetti"
"530.3","SFIN","40","2","2009-02-03","Co-chair","Jean-Yves","Laforest","Jean-Yves Laforest"
"530.4","SFIN","40","2","2009-02-03","Member","Ted","Menzies","Ted Menzies"
"530.5","SFIN","40","2","2009-02-03","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"531.1","SFIN","40","2","2009-12-30","Chair","James","Rajotte","James Rajotte"
"531.2","SFIN","40","2","2009-12-30","Co-chair","Massimo","Pacetti","Massimo Pacetti"
"531.3","SFIN","40","2","2009-12-30","Co-chair","Jean-Yves","Laforest","Jean-Yves Laforest"
"531.4","SFIN","40","2","2009-12-30","Member","Ted","Menzies","Ted Menzies"
"531.5","SFIN","40","2","2009-12-30","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"532.1","SFIN","40","3","2010-03-09","Chair","James","Rajotte","James Rajotte"
"532.2","SFIN","40","3","2010-03-09","Co-chair","Massimo","Pacetti","Massimo Pacetti"
"532.3","SFIN","40","3","2010-03-09","Co-chair","Daniel","Paillé","Daniel Paillé"
"532.4","SFIN","40","3","2010-03-09","Member","Ted","Menzies","Ted Menzies"
"532.5","SFIN","40","3","2010-03-09","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"533.1","SFIN","40","3","2010-10-03","Member","Ted","Menzies","Ted Menzies"
"533.2","SFIN","40","3","2010-10-03","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"533.3","SFIN","40","3","2010-10-03","Member","Massimo","Pacetti","Massimo Pacetti"
"533.4","SFIN","40","3","2010-10-03","Member","Daniel","Paillé","Daniel Paillé"
"533.5","SFIN","40","3","2010-10-03","Member","James","Rajotte","James Rajotte"
"534.1","SFIN","40","3","2010-10-04","Chair","James","Rajotte","James Rajotte"
"534.2","SFIN","40","3","2010-10-04","Co-chair","Massimo","Pacetti","Massimo Pacetti"
"534.3","SFIN","40","3","2010-10-04","Co-chair","Daniel","Paillé","Daniel Paillé"
"534.4","SFIN","40","3","2010-10-04","Member","Ted","Menzies","Ted Menzies"
"534.5","SFIN","40","3","2010-10-04","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"535.1","SFIN","40","3","2011-02-03","Chair","James","Rajotte","James Rajotte"
"535.2","SFIN","40","3","2011-02-03","Co-chair","Massimo","Pacetti","Massimo Pacetti"
"535.3","SFIN","40","3","2011-02-03","Co-chair","Daniel","Paillé","Daniel Paillé"
"535.4","SFIN","40","3","2011-02-03","Member","Shelly","Glover","Shelly Glover"
"535.5","SFIN","40","3","2011-02-03","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"536.1","SFIN","40","3","2011-03-26","Chair","James","Rajotte","James Rajotte"
"536.2","SFIN","40","3","2011-03-26","Co-chair","Massimo","Pacetti","Massimo Pacetti"
"536.3","SFIN","40","3","2011-03-26","Co-chair","Daniel","Paillé","Daniel Paillé"
"536.4","SFIN","40","3","2011-03-26","Member","Shelly","Glover","Shelly Glover"
"536.5","SFIN","40","3","2011-03-26","Member","Thomas J.","Mulcair","Thomas J. Mulcair"
"537.1","SFIN","41","1","2011-06-15","Chair","James","Rajotte","James Rajotte"
"537.2","SFIN","41","1","2011-06-15","Co-chair","Hoang","Mai","Hoang Mai"
"537.3","SFIN","41","1","2011-06-15","Co-chair","Scott","Brison","Scott Brison"
"537.4","SFIN","41","1","2011-06-15","Member","Shelly","Glover","Shelly Glover"
"537.5","SFIN","41","1","2011-06-15","Member","Cathy","McLeod","Cathy McLeod"
"538.1","SFIN","41","1","2012-04-23","Chair","James","Rajotte","James Rajotte"
"538.2","SFIN","41","1","2012-04-23","Co-chair","Scott","Brison","Scott Brison"
"538.3","SFIN","41","1","2012-04-23","Member","Shelly","Glover","Shelly Glover"
"538.4","SFIN","41","1","2012-04-23","Member","Cathy","McLeod","Cathy McLeod"
"539.1","SFIN","41","1","2012-04-24","Chair","James","Rajotte","James Rajotte"
"539.2","SFIN","41","1","2012-04-24","Co-chair","Peggy","Nash","Peggy Nash"
"539.3","SFIN","41","1","2012-04-24","Co-chair","Scott","Brison","Scott Brison"
"539.4","SFIN","41","1","2012-04-24","Member","Shelly","Glover","Shelly Glover"
"539.5","SFIN","41","1","2012-04-24","Member","Cathy","McLeod","Cathy McLeod"
"540.1","SFIN","41","1","2013-09-13","Chair","James","Rajotte","James Rajotte"
"540.2","SFIN","41","1","2013-09-13","Co-chair","Peggy","Nash","Peggy Nash"
"540.3","SFIN","41","1","2013-09-13","Co-chair","Scott","Brison","Scott Brison"
"540.4","SFIN","41","1","2013-09-13","Member","Shelly","Glover","Shelly Glover"
"540.5","SFIN","41","1","2013-09-13","Member","Cathy","McLeod","Cathy McLeod"
"541.1","SFIN","41","2","2013-10-24","Chair","James","Rajotte","James Rajotte"
"541.2","SFIN","41","2","2013-10-24","Co-chair","Peggy","Nash","Peggy Nash"
"541.3","SFIN","41","2","2013-10-24","Co-chair","Scott","Brison","Scott Brison"
"541.4","SFIN","41","2","2013-10-24","Member","Gerald","Keddy","Gerald Keddy"
"541.5","SFIN","41","2","2013-10-24","Member","Andrew","Saxton","Andrew Saxton"
"543.1","SFIN","41","2","2014-02-11","Chair","James","Rajotte","James Rajotte"
"543.2","SFIN","41","2","2014-02-11","Co-chair","Peggy","Nash","Peggy Nash"
"543.3","SFIN","41","2","2014-02-11","Co-chair","Scott","Brison","Scott Brison"
"543.4","SFIN","41","2","2014-02-11","Member","Gerald","Keddy","Gerald Keddy"
"543.5","SFIN","41","2","2014-02-11","Member","Andrew","Saxton","Andrew Saxton"
"544.1","SFIN","41","2","2014-02-13","Chair","James","Rajotte","James Rajotte"
"544.2","SFIN","41","2","2014-02-13","Member","Scott","Brison","Scott Brison"
"544.3","SFIN","41","2","2014-02-13","Member","Gerald","Keddy","Gerald Keddy"
"544.4","SFIN","41","2","2014-02-13","Member","Peggy","Nash","Peggy Nash"
"544.5","SFIN","41","2","2014-02-13","Member","Andrew","Saxton","Andrew Saxton"
"545.1","SFIN","41","2","2014-03-24","Chair","James","Rajotte","James Rajotte"
"545.2","SFIN","41","2","2014-03-24","Member","Scott","Brison","Scott Brison"
"545.3","SFIN","41","2","2014-03-24","Member","Nathan","Cullen","Nathan Cullen"
"545.4","SFIN","41","2","2014-03-24","Member","Gerald","Keddy","Gerald Keddy"
"545.5","SFIN","41","2","2014-03-24","Member","Andrew","Saxton","Andrew Saxton"
"546.1","SFIN","41","2","2015-01-29","Chair","James","Rajotte","James Rajotte"
"546.2","SFIN","41","2","2015-01-29","Member","Scott","Brison","Scott Brison"
"546.3","SFIN","41","2","2015-01-29","Member","Nathan","Cullen","Nathan Cullen"
"546.4","SFIN","41","2","2015-01-29","Member","Andrew","Saxton","Andrew Saxton"
"547.1","SFIN","41","2","2015-02-03","Chair","James","Rajotte","James Rajotte"
"547.2","SFIN","41","2","2015-02-03","Member","Scott","Brison","Scott Brison"
"547.3","SFIN","41","2","2015-02-03","Member","Nathan","Cullen","Nathan Cullen"
"547.4","SFIN","41","2","2015-02-03","Member","Andrew","Saxton","Andrew Saxton"
"547.5","SFIN","41","2","2015-02-03","Member","Dave","Van Kesteren","Dave Van Kesteren"
"548.1","SFIN","41","2","2015-08-02","Chair","James","Rajotte","James Rajotte"
"548.2","SFIN","41","2","2015-08-02","Member","Scott","Brison","Scott Brison"
"548.3","SFIN","41","2","2015-08-02","Member","Nathan","Cullen","Nathan Cullen"
"548.4","SFIN","41","2","2015-08-02","Member","Andrew","Saxton","Andrew Saxton"
"548.5","SFIN","41","2","2015-08-02","Member","Dave","Van Kesteren","Dave Van Kesteren"
"549.1","SFIN","42","1","2016-02-08","Chair","Wayne","Easter","Wayne Easter"
"549.2","SFIN","42","1","2016-02-08","Member","Guy","Caron","Guy Caron"
"549.3","SFIN","42","1","2016-02-08","Member","Ron","Liepert","Ron Liepert"
"549.4","SFIN","42","1","2016-02-08","Member","Steven","MacKinnon","Steven MacKinnon"
"549.5","SFIN","42","1","2016-02-08","Member","Francesco","Sorbara","Francesco Sorbara"
"550.1","SFIN","42","1","2017-01-31","Chair","Wayne","Easter","Wayne Easter"
"550.2","SFIN","42","1","2017-01-31","Member","Guy","Caron","Guy Caron"
"550.3","SFIN","42","1","2017-01-31","Member","Ron","Liepert","Ron Liepert"
"550.4","SFIN","42","1","2017-01-31","Member","Francesco","Sorbara","Francesco Sorbara"
"551.1","SFIN","42","1","2017-02-02","Chair","Wayne","Easter","Wayne Easter"
"551.2","SFIN","42","1","2017-02-02","Member","Guy","Caron","Guy Caron"
"551.3","SFIN","42","1","2017-02-02","Member","Ron","Liepert","Ron Liepert"
"551.4","SFIN","42","1","2017-02-02","Member","Jennifer","O'Connell","Jennifer O'Connell"
"551.5","SFIN","42","1","2017-02-02","Member","Francesco","Sorbara","Francesco Sorbara"
"552.1","SFIN","42","1","2017-02-16","Chair","Wayne","Easter","Wayne Easter"
"552.2","SFIN","42","1","2017-02-16","Member","Pierre-Luc","Dusseault","Pierre-Luc Dusseault"
"552.3","SFIN","42","1","2017-02-16","Member","Ron","Liepert","Ron Liepert"
"552.4","SFIN","42","1","2017-02-16","Member","Jennifer","O'Connell","Jennifer O'Connell"
"552.5","SFIN","42","1","2017-02-16","Member","Francesco","Sorbara","Francesco Sorbara"
"553.1","SFIN","42","1","2017-09-19","Chair","Wayne","Easter","Wayne Easter"
"553.2","SFIN","42","1","2017-09-19","Member","Pierre-Luc","Dusseault","Pierre-Luc Dusseault"
"553.3","SFIN","42","1","2017-09-19","Member","Jennifer","O'Connell","Jennifer O'Connell"
"553.4","SFIN","42","1","2017-09-19","Member","Pierre","Poilievre","Pierre Poilievre"
"553.5","SFIN","42","1","2017-09-19","Member","Francesco","Sorbara","Francesco Sorbara"
"554.1","SFIN","42","1","2018-01-29","Chair","Wayne","Easter","Wayne Easter"
"554.2","SFIN","42","1","2018-01-29","Member","Jennifer","O'Connell","Jennifer O'Connell"
"554.3","SFIN","42","1","2018-01-29","Member","Pierre","Poilievre","Pierre Poilievre"
"554.4","SFIN","42","1","2018-01-29","Member","Francesco","Sorbara","Francesco Sorbara"
"555.1","SFIN","42","1","2018-02-12","Chair","Wayne","Easter","Wayne Easter"
"555.2","SFIN","42","1","2018-02-12","Member","Peter","Julian","Peter Julian"
"555.3","SFIN","42","1","2018-02-12","Member","Jennifer","O'Connell","Jennifer O'Connell"
"555.4","SFIN","42","1","2018-02-12","Member","Pierre","Poilievre","Pierre Poilievre"
"555.5","SFIN","42","1","2018-02-12","Member","Francesco","Sorbara","Francesco Sorbara"
"556.1","SFIN","42","1","2018-10-23","Chair","Wayne","Easter","Wayne Easter"
"556.2","SFIN","42","1","2018-10-23","Member","Peter","Julian","Peter Julian"
"556.3","SFIN","42","1","2018-10-23","Member","Pierre","Poilievre","Pierre Poilievre"
"556.4","SFIN","42","1","2018-10-23","Member","Kim","Rudd","Kim Rudd"
"556.5","SFIN","42","1","2018-10-23","Member","Francesco","Sorbara","Francesco Sorbara"
"557.1","SFIN","42","1","2019-04-11","Chair","Wayne","Easter","Wayne Easter"
"557.2","SFIN","42","1","2019-04-11","Member","Pierre","Poilievre","Pierre Poilievre"
"557.3","SFIN","42","1","2019-04-11","Member","Kim","Rudd","Kim Rudd"
"557.4","SFIN","42","1","2019-04-11","Member","Francesco","Sorbara","Francesco Sorbara"
"558.1","SFIN","42","1","2019-04-29","Chair","Wayne","Easter","Wayne Easter"
"558.2","SFIN","42","1","2019-04-29","Member","Pierre-Luc","Dusseault","Pierre-Luc Dusseault"
