"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"2274",40,2,1,1,789,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Alice Wong","/chamber-1/member-789","Richmond Centre","/chamber-1/constituency-336","Associate Member","2009-01-27","2009-12-30","2274","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-789","/parliament-40/chamber-1/committee-1/member-789"
"2275",40,2,1,5,789,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Alice Wong","/chamber-1/member-789","Richmond Centre","/chamber-1/constituency-336","Member","2009-01-27","2009-12-30","2275","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-5","/parliament-40/chamber-1/committee-5/member-789","/parliament-40/chamber-1/committee-5/member-789"
"2276",40,2,1,1,790,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Stephen Woodworth","/chamber-1/member-790","Kitchener Centre","/chamber-1/constituency-191","Associate Member","2009-01-27","2009-12-30","2276","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-790","/parliament-40/chamber-1/committee-1/member-790"
"2277",40,2,1,6,790,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Stephen Woodworth","/chamber-1/member-790","Kitchener Centre","/chamber-1/constituency-191","Member","2009-01-27","2009-12-30","2277","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-6","/parliament-40/chamber-1/committee-6/member-790","/parliament-40/chamber-1/committee-6/member-790"
"2278",40,2,1,2,791,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Borys Wrzesnewskyj","/chamber-1/member-791","Etobicoke Centre","/chamber-1/constituency-146","Member","2009-01-27","2009-12-30","2278","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-2","/parliament-40/chamber-1/committee-2/member-791","/parliament-40/chamber-1/committee-2/member-791"
"2279",40,2,1,9,791,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Borys Wrzesnewskyj","/chamber-1/member-791","Etobicoke Centre","/chamber-1/constituency-146","Associate Member","2009-01-27","2009-12-30","2279","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-9","/parliament-40/chamber-1/committee-9/member-791","/parliament-40/chamber-1/committee-9/member-791"
"2280",40,2,1,1,795,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Terence Young","/chamber-1/member-795","Oakville","/chamber-1/constituency-286","Associate Member","2009-01-27","2009-12-30","2280","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-795","/parliament-40/chamber-1/committee-1/member-795"
"2281",40,2,1,21,795,"Public Accounts","PACP","/chamber-1/committee-21","Terence Young","/chamber-1/member-795","Oakville","/chamber-1/constituency-286","Member","2009-01-27","2009-12-30","2281","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-21","/parliament-40/chamber-1/committee-21/member-795","/parliament-40/chamber-1/committee-21/member-795"
"2282",40,2,1,5,799,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Lise Zarac","/chamber-1/member-799","LaSalle—Émard","/chamber-1/constituency-207","Associate Member","2009-01-27","2009-12-30","2282","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-5","/parliament-40/chamber-1/committee-5/member-799","/parliament-40/chamber-1/committee-5/member-799"
"2283",40,2,1,19,799,"Official Languages","LANG","/chamber-1/committee-19","Lise Zarac","/chamber-1/member-799","LaSalle—Émard","/chamber-1/constituency-207","Co-chair","2009-02-05","2009-12-30","2283","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-19","/parliament-40/chamber-1/committee-19/member-799","/parliament-40/chamber-1/committee-19/member-799"
"2284",40,2,1,23,799,"Status of Women","FEWO","/chamber-1/committee-23","Lise Zarac","/chamber-1/member-799","LaSalle—Émard","/chamber-1/constituency-207","Member","2009-01-27","2009-12-30","2284","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-23","/parliament-40/chamber-1/committee-23/member-799","/parliament-40/chamber-1/committee-23/member-799"
"2285",40,2,NA,1,NA,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Todd Norman Russell",NA,NA,NA,"Member","2009-01-27","2009-10-01","2285","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-1","/parliament-40/chamber-NA/committee-1/member-NA","/parliament-40/chamber-NA/committee-1/member-NA"
"2286",40,2,NA,1,NA,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Todd Norman Russell",NA,NA,NA,"Co-chair","2009-02-03","2009-12-30","2286","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-1","/parliament-40/chamber-NA/committee-1/member-NA","/parliament-40/chamber-NA/committee-1/member-NA"
"2287",40,2,NA,4,NA,"Canadian Heritage","CHPC","/chamber-1/committee-4","Gary Ralph Schellenberger",NA,NA,NA,"Chair","2009-02-03","2009-12-30","2287","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-4","/parliament-40/chamber-NA/committee-4/member-NA","/parliament-40/chamber-NA/committee-4/member-NA"
"2288",40,2,NA,4,NA,"Canadian Heritage","CHPC","/chamber-1/committee-4","Gary Ralph Schellenberger",NA,NA,NA,"Member","2009-01-27","2009-09-28","2288","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-4","/parliament-40/chamber-NA/committee-4/member-NA","/parliament-40/chamber-NA/committee-4/member-NA"
"2289",40,2,NA,6,NA,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","David J. McGuinty",NA,NA,NA,"Member","2009-01-27","2009-12-30","2289","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-6","/parliament-40/chamber-NA/committee-6/member-NA","/parliament-40/chamber-NA/committee-6/member-NA"
"2290",40,2,NA,7,NA,"Finance","FINA","/chamber-1/committee-7","Thomas J. Mulcair",NA,NA,NA,"Member","2009-01-27","2009-12-30","2290","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-7","/parliament-40/chamber-NA/committee-7/member-NA","/parliament-40/chamber-NA/committee-7/member-NA"
"2291",40,2,NA,9,NA,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Glen Douglas Pearson",NA,NA,NA,"Member","2009-01-27","2009-12-30","2291","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-9","/parliament-40/chamber-NA/committee-9/member-NA","/parliament-40/chamber-NA/committee-9/member-NA"
"2292",40,2,NA,12,NA,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Michael John Savage",NA,NA,NA,"Member","2009-01-27","2009-12-30","2292","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-12","/parliament-40/chamber-NA/committee-12/member-NA","/parliament-40/chamber-NA/committee-12/member-NA"
"2293",40,2,NA,14,NA,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Michael D. Chong",NA,NA,NA,"Member","2009-01-27","2009-12-30","2293","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-14","/parliament-40/chamber-NA/committee-14/member-NA","/parliament-40/chamber-NA/committee-14/member-NA"
"2294",40,2,NA,14,NA,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Michael D. Chong",NA,NA,NA,"Chair","2009-02-05","2009-12-30","2294","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-14","/parliament-40/chamber-NA/committee-14/member-NA","/parliament-40/chamber-NA/committee-14/member-NA"
"2295",40,2,NA,15,NA,"International Trade","CIIT","/chamber-1/committee-15","Richard M. Harris",NA,NA,NA,"Member","2009-01-27","2009-12-30","2295","/parliament-40","/parliament-40/chamber-NA","/parliament-40/chamber-NA/committee-15","/parliament-40/chamber-NA/committee-15/member-NA","/parliament-40/chamber-NA/committee-15/member-NA"
"2296",40,3,1,1,1,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Jim Abbott","/chamber-1/member-1","Kootenay—Columbia","/chamber-1/constituency-195","Associate Member","2010-03-04","2011-03-26","2296","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-1","/parliament-40/chamber-1/committee-1/member-1"
"2297",40,3,1,9,1,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Jim Abbott","/chamber-1/member-1","Kootenay—Columbia","/chamber-1/constituency-195","Member","2010-03-04","2011-03-26","2297","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-9","/parliament-40/chamber-1/committee-9/member-1","/parliament-40/chamber-1/committee-9/member-1"
"2298",40,3,1,1,9,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Harold Albrecht","/chamber-1/member-9","Kitchener—Conestoga","/chamber-1/constituency-193","Associate Member","2010-03-04","2011-03-26","2298","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-9","/parliament-40/chamber-1/committee-1/member-9"
"2299",40,3,1,20,9,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Harold Albrecht","/chamber-1/member-9","Kitchener—Conestoga","/chamber-1/constituency-193","Member","2010-03-03","2011-03-26","2299","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-20","/parliament-40/chamber-1/committee-20/member-9","/parliament-40/chamber-1/committee-20/member-9"
"2300",40,3,1,3,14,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Malcolm Allen","/chamber-1/member-14","Welland","/chamber-1/constituency-435","Associate Member","2010-03-04","2011-03-26","2300","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-3","/parliament-40/chamber-1/committee-3/member-14","/parliament-40/chamber-1/committee-3/member-14"
"2301",40,3,1,1,15,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Mike Allen","/chamber-1/member-15","Tobique—Mactaquac","/chamber-1/constituency-410","Associate Member","2010-03-04","2011-03-26","2301","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-15","/parliament-40/chamber-1/committee-1/member-15"
"2302",40,3,1,8,15,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Mike Allen","/chamber-1/member-15","Tobique—Mactaquac","/chamber-1/constituency-410","Member","2010-03-04","2011-03-26","2302","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-8","/parliament-40/chamber-1/committee-8/member-15","/parliament-40/chamber-1/committee-8/member-15"
"2303",40,3,1,1,17,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Dean Allison","/chamber-1/member-17","Niagara West","/chamber-1/constituency-272","Associate Member","2010-03-04","2011-03-26","2303","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-17","/parliament-40/chamber-1/committee-1/member-17"
"2304",40,3,1,9,17,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Dean Allison","/chamber-1/member-17","Niagara West","/chamber-1/constituency-272","Chair","2010-03-09","2011-03-26","2304","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-9","/parliament-40/chamber-1/committee-9/member-17","/parliament-40/chamber-1/committee-9/member-17"
"2305",40,3,1,15,17,"International Trade","CIIT","/chamber-1/committee-15","Dean Allison","/chamber-1/member-17","Niagara West","/chamber-1/constituency-272","Member","2010-03-04","2011-03-26","2305","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-15","/parliament-40/chamber-1/committee-15/member-17","/parliament-40/chamber-1/committee-15/member-17"
"2306",40,3,1,1,22,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Rob Anders","/chamber-1/member-22","Calgary West","/chamber-1/constituency-75","Associate Member","2010-03-04","2011-03-26","2306","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-22","/parliament-40/chamber-1/committee-1/member-22"
"2307",40,3,1,1,23,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","David Anderson","/chamber-1/member-23","Cypress Hills—Grasslands","/chamber-1/constituency-109","Associate Member","2010-03-04","2011-03-26","2307","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-23","/parliament-40/chamber-1/committee-1/member-23"
"2308",40,3,1,18,23,"Natural Resources","RNNR","/chamber-1/committee-18","David Anderson","/chamber-1/member-23","Cypress Hills—Grasslands","/chamber-1/constituency-109","Member","2010-03-04","2011-03-26","2308","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-18","/parliament-40/chamber-1/committee-18/member-23","/parliament-40/chamber-1/committee-18/member-23"
"2309",40,3,1,11,24,"Health","HESA","/chamber-1/committee-11","Guy André","/chamber-1/member-24","Berthier—Maskinongé","/chamber-1/constituency-34","Associate Member","2010-03-04","2011-03-26","2309","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-11","/parliament-40/chamber-1/committee-11/member-24","/parliament-40/chamber-1/committee-11/member-24"
"2310",40,3,1,25,24,"Veterans Affairs","ACVA","/chamber-1/committee-25","Guy André","/chamber-1/member-24","Berthier—Maskinongé","/chamber-1/constituency-34","Member","2010-03-04","2011-03-26","2310","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-25","/parliament-40/chamber-1/committee-25/member-24","/parliament-40/chamber-1/committee-25/member-24"
"2311",40,3,1,8,25,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Scott Andrews","/chamber-1/member-25","Avalon","/chamber-1/constituency-15","Member","2010-03-04","2011-03-26","2311","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-8","/parliament-40/chamber-1/committee-8/member-25","/parliament-40/chamber-1/committee-8/member-25"
"2312",40,3,1,25,25,"Veterans Affairs","ACVA","/chamber-1/committee-25","Scott Andrews","/chamber-1/member-25","Avalon","/chamber-1/constituency-15","Associate Member","2010-03-04","2011-03-26","2312","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-25","/parliament-40/chamber-1/committee-25/member-25","/parliament-40/chamber-1/committee-25/member-25"
"2313",40,3,1,1,26,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Charlie Angus","/chamber-1/member-26","Timmins—James Bay","/chamber-1/constituency-409","Associate Member","2010-03-04","2011-03-26","2313","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-26","/parliament-40/chamber-1/committee-1/member-26"
"2314",40,3,1,4,26,"Canadian Heritage","CHPC","/chamber-1/committee-4","Charlie Angus","/chamber-1/member-26","Timmins—James Bay","/chamber-1/constituency-409","Member","2010-03-04","2011-03-26","2314","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-4","/parliament-40/chamber-1/committee-4/member-26","/parliament-40/chamber-1/committee-4/member-26"
"2315",40,3,1,1,27,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Scott Armstrong","/chamber-1/member-27","Cumberland—Colchester—Musquodoboit Valley","/chamber-1/constituency-108","Associate Member","2010-03-04","2011-03-26","2315","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-27","/parliament-40/chamber-1/committee-1/member-27"
"2316",40,3,1,6,27,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Scott Armstrong","/chamber-1/member-27","Cumberland—Colchester—Musquodoboit Valley","/chamber-1/constituency-108","Member","2010-03-04","2011-03-26","2316","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-6","/parliament-40/chamber-1/committee-6/member-27","/parliament-40/chamber-1/committee-6/member-27"
"2317",40,3,1,1,33,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Niki Ashton","/chamber-1/member-33","Churchill—Keewatinook Aski","/chamber-1/constituency-99","Associate Member","2010-03-04","2011-03-26","2317","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-33","/parliament-40/chamber-1/committee-1/member-33"
"2318",40,3,1,1,35,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Gérard Asselin","/chamber-1/member-35","Manicouagan","/chamber-1/constituency-231","Associate Member","2010-03-04","2011-03-26","2318","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-35","/parliament-40/chamber-1/committee-1/member-35"
"2319",40,3,1,3,36,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Alex Atamanenko","/chamber-1/member-36","British Columbia Southern Interior","/chamber-1/constituency-50","Member","2010-03-04","2011-03-26","2319","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-3","/parliament-40/chamber-1/committee-3/member-36","/parliament-40/chamber-1/committee-3/member-36"
"2320",40,3,1,4,36,"Canadian Heritage","CHPC","/chamber-1/committee-4","Alex Atamanenko","/chamber-1/member-36","British Columbia Southern Interior","/chamber-1/constituency-50","Associate Member","2010-03-04","2011-03-26","2320","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-4","/parliament-40/chamber-1/committee-4/member-36","/parliament-40/chamber-1/committee-4/member-36"
"2321",40,3,1,17,41,"National Defence","NDDN","/chamber-1/committee-17","Claude Bachand","/chamber-1/member-41","Saint-Jean","/chamber-1/constituency-353","Member","2010-03-04","2010-09-27","2321","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-17","/parliament-40/chamber-1/committee-17/member-41","/parliament-40/chamber-1/committee-17/member-41"
"2322",40,3,1,17,41,"National Defence","NDDN","/chamber-1/committee-17","Claude Bachand","/chamber-1/member-41","Saint-Jean","/chamber-1/constituency-353","Co-chair","2010-03-09","2011-03-26","2322","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-17","/parliament-40/chamber-1/committee-17/member-41","/parliament-40/chamber-1/committee-17/member-41"
"2323",40,3,1,25,41,"Veterans Affairs","ACVA","/chamber-1/committee-25","Claude Bachand","/chamber-1/member-41","Saint-Jean","/chamber-1/constituency-353","Associate Member","2010-03-04","2011-03-26","2323","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-25","/parliament-40/chamber-1/committee-25/member-41","/parliament-40/chamber-1/committee-25/member-41"
"2324",40,3,1,1,43,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Larry Bagnell","/chamber-1/member-43","Yukon","/chamber-1/constituency-458","Member","2010-03-04","2011-03-26","2324","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-43","/parliament-40/chamber-1/committee-1/member-43"
"2325",40,3,1,9,43,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Larry Bagnell","/chamber-1/member-43","Yukon","/chamber-1/constituency-458","Associate Member","2010-03-04","2011-03-26","2325","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-9","/parliament-40/chamber-1/committee-9/member-43","/parliament-40/chamber-1/committee-9/member-43"
"2326",40,3,1,15,44,"International Trade","CIIT","/chamber-1/committee-15","Navdeep Bains","/chamber-1/member-44","Mississauga—Malton","/chamber-1/constituency-251","Associate Member","2010-03-04","2011-03-26","2326","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-15","/parliament-40/chamber-1/committee-15/member-44","/parliament-40/chamber-1/committee-15/member-44"
"2327",40,3,1,18,44,"Natural Resources","RNNR","/chamber-1/committee-18","Navdeep Bains","/chamber-1/member-44","Mississauga—Malton","/chamber-1/constituency-251","Member","2010-03-04","2011-03-26","2327","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-18","/parliament-40/chamber-1/committee-18/member-44","/parliament-40/chamber-1/committee-18/member-44"
"2328",40,3,1,12,55,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Josée Beaudin","/chamber-1/member-55","Saint-Lambert","/chamber-1/constituency-354","Member","2010-03-04","2011-03-26","2328","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-12","/parliament-40/chamber-1/committee-12/member-55","/parliament-40/chamber-1/committee-12/member-55"
"2329",40,3,1,19,59,"Official Languages","LANG","/chamber-1/committee-19","Mauril Bélanger","/chamber-1/member-59","Ottawa—Vanier","/chamber-1/constituency-296","Member","2010-03-04","2010-09-27","2329","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-19","/parliament-40/chamber-1/committee-19/member-59","/parliament-40/chamber-1/committee-19/member-59"
"2330",40,3,1,19,59,"Official Languages","LANG","/chamber-1/committee-19","Mauril Bélanger","/chamber-1/member-59","Ottawa—Vanier","/chamber-1/constituency-296","Co-chair","2010-03-09","2011-03-26","2330","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-19","/parliament-40/chamber-1/committee-19/member-59","/parliament-40/chamber-1/committee-19/member-59"
"2331",40,3,1,20,59,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Mauril Bélanger","/chamber-1/member-59","Ottawa—Vanier","/chamber-1/constituency-296","Associate Member","2010-09-20","2011-03-26","2331","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-20","/parliament-40/chamber-1/committee-20/member-59","/parliament-40/chamber-1/committee-20/member-59"
"2332",40,3,1,3,62,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","André Bellavance","/chamber-1/member-62","Richmond—Arthabaska","/chamber-1/constituency-338","Co-chair","2010-03-10","2011-03-26","2332","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-3","/parliament-40/chamber-1/committee-3/member-62","/parliament-40/chamber-1/committee-3/member-62"
"2333",40,3,1,3,62,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","André Bellavance","/chamber-1/member-62","Richmond—Arthabaska","/chamber-1/constituency-338","Member","2010-03-04","2010-09-27","2333","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-3","/parliament-40/chamber-1/committee-3/member-62","/parliament-40/chamber-1/committee-3/member-62"
"2334",40,3,1,6,62,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","André Bellavance","/chamber-1/member-62","Richmond—Arthabaska","/chamber-1/constituency-338","Associate Member","2010-03-04","2011-03-26","2334","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-6","/parliament-40/chamber-1/committee-6/member-62","/parliament-40/chamber-1/committee-6/member-62"
"2335",40,3,1,1,64,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Carolyn Bennett","/chamber-1/member-64","Toronto—St. Paul's","/chamber-1/constituency-413","Associate Member","2010-03-04","2011-03-26","2335","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-64","/parliament-40/chamber-1/committee-1/member-64"
"2336",40,3,1,11,64,"Health","HESA","/chamber-1/committee-11","Carolyn Bennett","/chamber-1/member-64","Toronto—St. Paul's","/chamber-1/constituency-413","Member","2010-03-04","2011-03-26","2336","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-11","/parliament-40/chamber-1/committee-11/member-64","/parliament-40/chamber-1/committee-11/member-64"
"2337",40,3,1,1,65,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Associate Member","2010-03-04","2011-03-26","2337","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-65","/parliament-40/chamber-1/committee-1/member-65"
"2338",40,3,1,18,65,"Natural Resources","RNNR","/chamber-1/committee-18","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Chair","2010-03-11","2011-03-26","2338","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-18","/parliament-40/chamber-1/committee-18/member-65","/parliament-40/chamber-1/committee-18/member-65"
"2339",40,3,1,18,65,"Natural Resources","RNNR","/chamber-1/committee-18","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Member","2010-03-04","2010-09-27","2339","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-18","/parliament-40/chamber-1/committee-18/member-65","/parliament-40/chamber-1/committee-18/member-65"
"2340",40,3,1,1,71,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Maxime Bernier","/chamber-1/member-71","Beauce","/chamber-1/constituency-26","Associate Member","2010-03-04","2011-03-26","2340","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-71","/parliament-40/chamber-1/committee-1/member-71"
"2341",40,3,1,17,71,"National Defence","NDDN","/chamber-1/committee-17","Maxime Bernier","/chamber-1/member-71","Beauce","/chamber-1/constituency-26","Chair","2010-03-09","2011-03-26","2341","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-17","/parliament-40/chamber-1/committee-17/member-71","/parliament-40/chamber-1/committee-17/member-71"
"2342",40,3,1,17,71,"National Defence","NDDN","/chamber-1/committee-17","Maxime Bernier","/chamber-1/member-71","Beauce","/chamber-1/constituency-26","Member","2010-03-04","2010-09-27","2342","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-17","/parliament-40/chamber-1/committee-17/member-71","/parliament-40/chamber-1/committee-17/member-71"
"2343",40,3,1,5,73,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Maurizio Bevilacqua","/chamber-1/member-73","Vaughan","/chamber-1/constituency-426","Co-chair","2010-03-11","2010-03-11","2343","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-5","/parliament-40/chamber-1/committee-5/member-73","/parliament-40/chamber-1/committee-5/member-73"
"2344",40,3,1,5,73,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Maurizio Bevilacqua","/chamber-1/member-73","Vaughan","/chamber-1/constituency-426","Member","2010-03-04","2010-03-04","2344","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-5","/parliament-40/chamber-1/committee-5/member-73","/parliament-40/chamber-1/committee-5/member-73"
"2345",40,3,1,1,74,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Dennis Bevington","/chamber-1/member-74","Northwest Territories","/chamber-1/constituency-281","Associate Member","2010-03-04","2011-03-26","2345","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-1","/parliament-40/chamber-1/committee-1/member-74","/parliament-40/chamber-1/committee-1/member-74"
"2346",40,3,1,24,74,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Dennis Bevington","/chamber-1/member-74","Northwest Territories","/chamber-1/constituency-281","Member","2010-03-04","2011-03-26","2346","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/committee-24","/parliament-40/chamber-1/committee-24/member-74","/parliament-40/chamber-1/committee-24/member-74"
