"observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","constituency_name","constituency_ID","party_name","start_date","end_date"
"/chamber-1/member-255","/chamber-1","/chamber-1/member-255",255,1,255,"House of Commons","Richard Harris","Richard","Harris","Cariboo—Prince George","/chamber-1/constituency-47","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-256","/chamber-1","/chamber-1/member-256",256,1,256,"House of Commons","Jeremy Harrison","Jeremy","Harrison","Desnethé—Missinippi—Churchill River","/chamber-1/constituency-67","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-257","/chamber-1","/chamber-1/member-257",257,1,257,"House of Commons","Luc Harvey","Luc","Harvey","Louis-Hébert","/chamber-1/constituency-144","Conservative Party of Canada",2006-01-23,2008-10-10
"/chamber-1/member-258","/chamber-1","/chamber-1/member-258",258,1,258,"House of Commons","Sana Hassainia","Sana","Hassainia","Verchères—Les Patriotes","/chamber-1/constituency-283","Independent",2011-05-02,2015-10-10
"/chamber-1/member-259","/chamber-1","/chamber-1/member-259",259,1,259,"House of Commons","Laurie Hawn","Laurie","Hawn","Edmonton Centre","/chamber-1/constituency-73","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-260","/chamber-1","/chamber-1/member-260",260,1,260,"House of Commons","Bryan Hayes","Bryan","Hayes","Sault Ste. Marie","/chamber-1/constituency-241","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-261","/chamber-1","/chamber-1/member-261",261,1,261,"House of Commons","Loyola Hearn","Loyola","Hearn","St. John's South—Mount Pearl","/chamber-1/constituency-258","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-262","/chamber-1","/chamber-1/member-262",262,1,262,"House of Commons","Russ Hiebert","Russ","Hiebert","South Surrey—White Rock—Cloverdale","/chamber-1/constituency-255","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-263","/chamber-1","/chamber-1/member-263",263,1,263,"House of Commons","Jay Hill","Jay","Hill","Prince George—Peace River","/chamber-1/constituency-209","Conservative Party of Canada",2004-06-28,2010-10-10
"/chamber-1/member-264","/chamber-1","/chamber-1/member-264",264,1,264,"House of Commons","Jim Hillyer","Jim","Hillyer","Lethbridge","/chamber-1/constituency-137","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-265","/chamber-1","/chamber-1/member-265",265,1,265,"House of Commons","Betty Hinton","Betty","Hinton","Kamloops—Thompson—Cariboo","/chamber-1/constituency-115","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-266","/chamber-1","/chamber-1/member-266",266,1,266,"House of Commons","Randy Hoback","Randy","Hoback","Prince Albert","/chamber-1/constituency-207","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-267","/chamber-1","/chamber-1/member-267",267,1,267,"House of Commons","Candice Hoeppner","Candice","Hoeppner","Portage—Lisgar","/chamber-1/constituency-205","Conservative Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-268","/chamber-1","/chamber-1/member-268",268,1,268,"House of Commons","Ed Holder","Ed","Holder","London West","/chamber-1/constituency-140","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-269","/chamber-1","/chamber-1/member-269",269,1,269,"House of Commons","Mark Holland","Mark","Holland","Ajax—Pickering","/chamber-1/constituency-6","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-270","/chamber-1","/chamber-1/member-270",270,1,270,"House of Commons","Ted Hsu","Ted","Hsu","Kingston and the Islands","/chamber-1/constituency-120","Liberal Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-271","/chamber-1","/chamber-1/member-271",271,1,271,"House of Commons","Charles Hubbard","Charles","Hubbard","Miramichi","/chamber-1/constituency-154","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-272","/chamber-1","/chamber-1/member-272",272,1,272,"House of Commons","Carol Hughes","Carol","Hughes","Algoma—Manitoulin—Kapuskasing","/chamber-1/constituency-8","New Democratic Party",2008-10-14,2015-10-10
"/chamber-1/member-273","/chamber-1","/chamber-1/member-273",273,1,273,"House of Commons","Bruce Hyer","Bruce","Hyer","Thunder Bay—Superior North","/chamber-1/constituency-267","New Democratic Party",2008-10-14,2015-10-10
"/chamber-1/member-274","/chamber-1","/chamber-1/member-274",274,1,274,"House of Commons","Tony Ianno","Tony","Ianno","Trinity—Spadina","/chamber-1/constituency-272","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-275","/chamber-1","/chamber-1/member-275",275,1,275,"House of Commons","Michael Ignatieff","Michael","Ignatieff","Etobicoke—Lakeshore","/chamber-1/constituency-89","Liberal Party of Canada",2006-01-23,2011-05-05
"/chamber-1/member-276","/chamber-1","/chamber-1/member-276",276,1,276,"House of Commons","Pierre Jacob","Pierre","Jacob","Brome—Missisquoi","/chamber-1/constituency-30","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-277","/chamber-1","/chamber-1/member-277",277,1,277,"House of Commons","Rahim Jaffer","Rahim","Jaffer","Edmonton—Strathcona","/chamber-1/constituency-80","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-278","/chamber-1","/chamber-1/member-278",278,1,278,"House of Commons","Roxanne James","Roxanne","James","Scarborough Centre","/chamber-1/constituency-242","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-279","/chamber-1","/chamber-1/member-279",279,1,279,"House of Commons","Brian Jean","Brian","Jean","Fort McMurray—Athabasca","/chamber-1/constituency-91","Conservative Party of Canada",2004-06-28,2014-01-01
"/chamber-1/member-280","/chamber-1","/chamber-1/member-280",280,1,280,"House of Commons","Marlene Jennings","Marlene","Jennings","Notre-Dame-de-Grâce—Lachine","/chamber-1/constituency-179","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-281","/chamber-1","/chamber-1/member-281",281,1,281,"House of Commons","Dale Johnston","Dale","Johnston","Wetaskiwin","/chamber-1/constituency-292","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-282","/chamber-1","/chamber-1/member-282",282,1,282,"House of Commons","Yvonne Jones","Yvonne","Jones","Labrador","/chamber-1/constituency-126","Liberal Party of Canada",2013-05-13,2015-10-10
"/chamber-1/member-283","/chamber-1","/chamber-1/member-283",283,1,283,"House of Commons","Peter Julian","Peter","Julian","Burnaby—New Westminster","/chamber-1/constituency-35","New Democratic Party",2004-06-28,2015-10-10
"/chamber-1/member-284","/chamber-1","/chamber-1/member-284",284,1,284,"House of Commons","Susan Kadis","Susan","Kadis","Thornhill","/chamber-1/constituency-265","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-285","/chamber-1","/chamber-1/member-285",285,1,285,"House of Commons","Randy Kamp","Randy","Kamp","Pitt Meadows—Maple Ridge—Mission","/chamber-1/constituency-202","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-286","/chamber-1","/chamber-1/member-286",286,1,286,"House of Commons","Andrew Kania","Andrew","Kania","Brampton West","/chamber-1/constituency-25","Liberal Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-287","/chamber-1","/chamber-1/member-287",287,1,287,"House of Commons","Nancy Karetak-Lindell","Nancy","Karetak-Lindell","Nunavut","/chamber-1/constituency-180","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-288","/chamber-1","/chamber-1/member-288",288,1,288,"House of Commons","Jim Karygiannis","Jim","Karygiannis","Scarborough—Agincourt","/chamber-1/constituency-244","Liberal Party of Canada",2004-06-28,2014-04-04
"/chamber-1/member-289","/chamber-1","/chamber-1/member-289",289,1,289,"House of Commons","Gerald Keddy","Gerald","Keddy","South Shore—St. Margaret's","/chamber-1/constituency-254","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-290","/chamber-1","/chamber-1/member-290",290,1,290,"House of Commons","Tina Keeper","Tina","Keeper","Churchill","/chamber-1/constituency-58","Liberal Party of Canada",2006-01-23,2008-10-10
"/chamber-1/member-291","/chamber-1","/chamber-1/member-291",291,1,291,"House of Commons","Matthew Kellway","Matthew","Kellway","Beaches—East York","/chamber-1/constituency-15","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-292","/chamber-1","/chamber-1/member-292",292,1,292,"House of Commons","Gerard Kennedy","Gerard","Kennedy","Parkdale—High Park","/chamber-1/constituency-195","Liberal Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-293","/chamber-1","/chamber-1/member-293",293,1,293,"House of Commons","Jason Kenney","Jason","Kenney","Calgary Southeast","/chamber-1/constituency-40","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-294","/chamber-1","/chamber-1/member-294",294,1,294,"House of Commons","Peter Kent","Peter","Kent","Thornhill","/chamber-1/constituency-265","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-295","/chamber-1","/chamber-1/member-295",295,1,295,"House of Commons","Greg Kerr","Greg","Kerr","West Nova","/chamber-1/constituency-288","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-296","/chamber-1","/chamber-1/member-296",296,1,296,"House of Commons","Wajid Khan","Wajid","Khan","Mississauga—Streetsville","/chamber-1/constituency-159","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-297","/chamber-1","/chamber-1/member-297",297,1,297,"House of Commons","David Kilgour","David","Kilgour","Edmonton—Mill Woods—Beaumont","/chamber-1/constituency-76","Independent",2004-06-28,2006-01-01
"/chamber-1/member-298","/chamber-1","/chamber-1/member-298",298,1,298,"House of Commons","Ed Komarnicki","Ed","Komarnicki","Souris—Moose Mountain","/chamber-1/constituency-253","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-299","/chamber-1","/chamber-1/member-299",299,1,299,"House of Commons","Maka Kotto","Maka","Kotto","Saint-Lambert","/chamber-1/constituency-233","Bloc Québécois",2004-06-28,2008-03-03
"/chamber-1/member-300","/chamber-1","/chamber-1/member-300",300,1,300,"House of Commons","Daryl Kramp","Daryl","Kramp","Prince Edward—Hastings","/chamber-1/constituency-208","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-301","/chamber-1","/chamber-1/member-301",301,1,301,"House of Commons","Jean-Yves Laforest","Jean-Yves","Laforest","Saint-Maurice—Champlain","/chamber-1/constituency-236","Bloc Québécois",2006-01-23,2011-05-05
"/chamber-1/member-302","/chamber-1","/chamber-1/member-302",302,1,302,"House of Commons","Mario Laframboise","Mario","Laframboise","Argenteuil—Papineau—Mirabel","/chamber-1/constituency-10","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-303","/chamber-1","/chamber-1/member-303",303,1,303,"House of Commons","Mike Lake","Mike","Lake","Edmonton—Mill Woods—Beaumont","/chamber-1/constituency-76","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-304","/chamber-1","/chamber-1/member-304",304,1,304,"House of Commons","Francine Lalonde","Francine","Lalonde","La Pointe-de-l'Île","/chamber-1/constituency-125","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-305","/chamber-1","/chamber-1/member-305",305,1,305,"House of Commons","Kevin Lamoureux","Kevin","Lamoureux","Winnipeg North","/chamber-1/constituency-299","Liberal Party of Canada",2010-11-29,2015-10-10
"/chamber-1/member-306","/chamber-1","/chamber-1/member-306",306,1,306,"House of Commons","Jean Lapierre","Jean","Lapierre","Outremont","/chamber-1/constituency-191","Liberal Party of Canada",2004-06-28,2007-01-01
"/chamber-1/member-307","/chamber-1","/chamber-1/member-307",307,1,307,"House of Commons","Réal Lapierre","Réal","Lapierre","Lévis—Bellechasse","/chamber-1/constituency-138","Bloc Québécois",2004-06-28,2006-01-01
"/chamber-1/member-308","/chamber-1","/chamber-1/member-308",308,1,308,"House of Commons","François Lapointe","François","Lapointe","Montmagny—L'Islet—Kamouraska—Rivière-du-Loup","/chamber-1/constituency-162","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-309","/chamber-1","/chamber-1/member-309",309,1,309,"House of Commons","Jean-François Larose","Jean-François","Larose","Repentigny","/chamber-1/constituency-217","Forces et Démocratie",2011-05-02,2015-10-10
"/chamber-1/member-310","/chamber-1","/chamber-1/member-310",310,1,310,"House of Commons","Walt Lastewka","Walt","Lastewka","St. Catharines","/chamber-1/constituency-256","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-311","/chamber-1","/chamber-1/member-311",311,1,311,"House of Commons","Alexandrine Latendresse","Alexandrine","Latendresse","Louis-Saint-Laurent","/chamber-1/constituency-145","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-312","/chamber-1","/chamber-1/member-312",312,1,312,"House of Commons","Guy Lauzon","Guy","Lauzon","Stormont—Dundas—South Glengarry","/chamber-1/constituency-260","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-313","/chamber-1","/chamber-1/member-313",313,1,313,"House of Commons","Carole Lavallée","Carole","Lavallée","Saint-Bruno—Saint-Hubert","/chamber-1/constituency-230","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-314","/chamber-1","/chamber-1/member-314",314,1,314,"House of Commons","Hélène Laverdière","Hélène","Laverdière","Laurier—Sainte-Marie","/chamber-1/constituency-133","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-315","/chamber-1","/chamber-1/member-315",315,1,315,"House of Commons","Jack Layton","Jack","Layton","Toronto—Danforth","/chamber-1/constituency-271","New Democratic Party",2004-06-28,2011-08-08
"/chamber-1/member-316","/chamber-1","/chamber-1/member-316",316,1,316,"House of Commons","Denis Lebel","Denis","Lebel","Roberval—Lac-Saint-Jean","/chamber-1/constituency-224","Conservative Party of Canada",2007-09-17,2015-10-10
"/chamber-1/member-317","/chamber-1","/chamber-1/member-317",317,1,317,"House of Commons","Dominic LeBlanc","Dominic","LeBlanc","Beauséjour","/chamber-1/constituency-19","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-318","/chamber-1","/chamber-1/member-318",318,1,318,"House of Commons","Hélène LeBlanc","Hélène","LeBlanc","LaSalle—Émard","/chamber-1/constituency-131","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-319","/chamber-1","/chamber-1/member-319",319,1,319,"House of Commons","Derek Lee","Derek","Lee","Scarborough—Rouge River","/chamber-1/constituency-246","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-320","/chamber-1","/chamber-1/member-320",320,1,320,"House of Commons","Ryan Leef","Ryan","Leef","Yukon","/chamber-1/constituency-308","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-321","/chamber-1","/chamber-1/member-321",321,1,321,"House of Commons","K. Kellie Leitch","K. Kellie","Leitch","Simcoe—Grey","/chamber-1/constituency-251","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-322","/chamber-1","/chamber-1/member-322",322,1,322,"House of Commons","Marc Lemay","Marc","Lemay","Abitibi—Témiscamingue","/chamber-1/constituency-3","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-323","/chamber-1","/chamber-1/member-323",323,1,323,"House of Commons","Pierre Lemieux","Pierre","Lemieux","Glengarry—Prescott—Russell","/chamber-1/constituency-96","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-324","/chamber-1","/chamber-1/member-324",324,1,324,"House of Commons","Megan Leslie","Megan","Leslie","Halifax","/chamber-1/constituency-100","New Democratic Party",2008-10-14,2015-10-10
"/chamber-1/member-325","/chamber-1","/chamber-1/member-325",325,1,325,"House of Commons","Yves Lessard","Yves","Lessard","Chambly—Borduas","/chamber-1/constituency-50","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-326","/chamber-1","/chamber-1/member-326",326,1,326,"House of Commons","Chungsen Leung","Chungsen","Leung","Willowdale","/chamber-1/constituency-295","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-327","/chamber-1","/chamber-1/member-327",327,1,327,"House of Commons","Yvon Lévesque","Yvon","Lévesque","Abitibi—Baie-James—Nunavik—Eeyou","/chamber-1/constituency-2","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-328","/chamber-1","/chamber-1/member-328",328,1,328,"House of Commons","Laurin Liu","Laurin","Liu","Rivière-des-Mille-Îles","/chamber-1/constituency-222","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-329","/chamber-1","/chamber-1/member-329",329,1,329,"House of Commons","Wladyslaw Lizon","Wladyslaw","Lizon","Mississauga East—Cooksville","/chamber-1/constituency-155","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-330","/chamber-1","/chamber-1/member-330",330,1,330,"House of Commons","Ben Lobb","Ben","Lobb","Huron—Bruce","/chamber-1/constituency-111","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-331","/chamber-1","/chamber-1/member-331",331,1,331,"House of Commons","Judi Longfield","Judi","Longfield","Whitby—Oshawa","/chamber-1/constituency-293","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-332","/chamber-1","/chamber-1/member-332",332,1,332,"House of Commons","Yvan Loubier","Yvan","Loubier","Saint-Hyacinthe—Bagot","/chamber-1/constituency-231","Bloc Québécois",2004-06-28,2007-02-02
"/chamber-1/member-333","/chamber-1","/chamber-1/member-333",333,1,333,"House of Commons","Tom Lukiwski","Tom","Lukiwski","Regina—Lumsden—Lake Centre","/chamber-1/constituency-214","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-334","/chamber-1","/chamber-1/member-334",334,1,334,"House of Commons","Gary Lunn","Gary","Lunn","Saanich—Gulf Islands","/chamber-1/constituency-226","Conservative Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-335","/chamber-1","/chamber-1/member-335",335,1,335,"House of Commons","James Lunney","James","Lunney","Nanaimo—Alberni","/chamber-1/constituency-165","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-336","/chamber-1","/chamber-1/member-336",336,1,336,"House of Commons","Marcel Lussier","Marcel","Lussier","Brossard—La Prairie","/chamber-1/constituency-31","Bloc Québécois",2006-01-23,2008-10-10
"/chamber-1/member-337","/chamber-1","/chamber-1/member-337",337,1,337,"House of Commons","Lawrence MacAulay","Lawrence","MacAulay","Cardigan","/chamber-1/constituency-46","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-338","/chamber-1","/chamber-1/member-338",338,1,338,"House of Commons","Peter MacKay","Peter","MacKay","Central Nova","/chamber-1/constituency-49","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-339","/chamber-1","/chamber-1/member-339",339,1,339,"House of Commons","Dave MacKenzie","Dave","MacKenzie","Oxford","/chamber-1/constituency-192","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-340","/chamber-1","/chamber-1/member-340",340,1,340,"House of Commons","Paul Harold Macklin","Paul Harold","Macklin","Northumberland—Quinte West","/chamber-1/constituency-177","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-341","/chamber-1","/chamber-1/member-341",341,1,341,"House of Commons","Larry Maguire","Larry","Maguire","Brandon—Souris","/chamber-1/constituency-27","Conservative Party of Canada",2013-11-25,2015-10-10
"/chamber-1/member-342","/chamber-1","/chamber-1/member-342",342,1,342,"House of Commons","Hoang Mai","Hoang","Mai","Brossard—La Prairie","/chamber-1/constituency-31","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-343","/chamber-1","/chamber-1/member-343",343,1,343,"House of Commons","Gurbax Malhi","Gurbax","Malhi","Bramalea—Gore—Malton","/chamber-1/constituency-24","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-344","/chamber-1","/chamber-1/member-344",344,1,344,"House of Commons","Luc Malo","Luc","Malo","Verchères—Les Patriotes","/chamber-1/constituency-283","Bloc Québécois",2006-01-23,2011-05-05
"/chamber-1/member-345","/chamber-1","/chamber-1/member-345",345,1,345,"House of Commons","John Maloney","John","Maloney","Welland","/chamber-1/constituency-286","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-346","/chamber-1","/chamber-1/member-346",346,1,346,"House of Commons","Jim Maloway","Jim","Maloway","Elmwood—Transcona","/chamber-1/constituency-84","New Democratic Party",2008-10-14,2011-05-05
"/chamber-1/member-347","/chamber-1","/chamber-1/member-347",347,1,347,"House of Commons","Fabian Manning","Fabian","Manning","Avalon","/chamber-1/constituency-11","Conservative Party of Canada",2006-01-23,2008-10-10
"/chamber-1/member-348","/chamber-1","/chamber-1/member-348",348,1,348,"House of Commons","Richard Marceau","Richard","Marceau","Charlesbourg—Haute-Saint-Charles","/chamber-1/constituency-51","Bloc Québécois",2004-06-28,2006-01-01
"/chamber-1/member-349","/chamber-1","/chamber-1/member-349",349,1,349,"House of Commons","Inky Mark","Inky","Mark","Dauphin—Swan River—Marquette","/chamber-1/constituency-64","Conservative Party of Canada",2004-06-28,2010-09-09
"/chamber-1/member-350","/chamber-1","/chamber-1/member-350",350,1,350,"House of Commons","Diane Marleau","Diane","Marleau","Sudbury","/chamber-1/constituency-261","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-351","/chamber-1","/chamber-1/member-351",351,1,351,"House of Commons","Wayne Marston","Wayne","Marston","Hamilton East—Stoney Creek","/chamber-1/constituency-104","New Democratic Party",2006-01-23,2015-10-10
"/chamber-1/member-352","/chamber-1","/chamber-1/member-352",352,1,352,"House of Commons","Keith Martin","Keith","Martin","Esquimalt—Juan de Fuca","/chamber-1/constituency-85","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-353","/chamber-1","/chamber-1/member-353",353,1,353,"House of Commons","Pat Martin","Pat","Martin","Winnipeg Centre","/chamber-1/constituency-298","New Democratic Party",2004-06-28,2015-10-10
"/chamber-1/member-354","/chamber-1","/chamber-1/member-354",354,1,354,"House of Commons","Paul Martin","Paul","Martin","LaSalle—Émard","/chamber-1/constituency-131","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-355","/chamber-1","/chamber-1/member-355",355,1,355,"House of Commons","Tony Martin","Tony","Martin","Sault Ste. Marie","/chamber-1/constituency-241","New Democratic Party",2004-06-28,2011-05-05
"/chamber-1/member-356","/chamber-1","/chamber-1/member-356",356,1,356,"House of Commons","Brian Masse","Brian","Masse","Windsor West","/chamber-1/constituency-296","New Democratic Party",2004-06-28,2015-10-10
"/chamber-1/member-357","/chamber-1","/chamber-1/member-357",357,1,357,"House of Commons","Irene Mathyssen","Irene","Mathyssen","London—Fanshawe","/chamber-1/constituency-141","New Democratic Party",2006-01-23,2015-10-10
"/chamber-1/member-358","/chamber-1","/chamber-1/member-358",358,1,358,"House of Commons","Bill Matthews","Bill","Matthews","Random—Burin—St. George's","/chamber-1/constituency-212","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-359","/chamber-1","/chamber-1/member-359",359,1,359,"House of Commons","Elizabeth May","Elizabeth","May","Saanich—Gulf Islands","/chamber-1/constituency-226","Green Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-360","/chamber-1","/chamber-1/member-360",360,1,360,"House of Commons","Colin Mayes","Colin","Mayes","Okanagan—Shuswap","/chamber-1/constituency-184","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-361","/chamber-1","/chamber-1/member-361",361,1,361,"House of Commons","John McCallum","John","McCallum","Markham—Unionville","/chamber-1/constituency-151","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-362","/chamber-1","/chamber-1/member-362",362,1,362,"House of Commons","Phil McColeman","Phil","McColeman","Brant","/chamber-1/constituency-28","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-363","/chamber-1","/chamber-1/member-363",363,1,363,"House of Commons","Alexa McDonough","Alexa","McDonough","Halifax","/chamber-1/constituency-100","New Democratic Party",2004-06-28,2008-10-10
"/chamber-1/member-364","/chamber-1","/chamber-1/member-364",364,1,364,"House of Commons","David McGuinty","David","McGuinty","Ottawa South","/chamber-1/constituency-187","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-365","/chamber-1","/chamber-1/member-365",365,1,365,"House of Commons","Joe McGuire","Joe","McGuire","Egmont","/chamber-1/constituency-82","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-366","/chamber-1","/chamber-1/member-366",366,1,366,"House of Commons","John McKay","John","McKay","Scarborough—Guildwood","/chamber-1/constituency-245","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-367","/chamber-1","/chamber-1/member-367",367,1,367,"House of Commons","Anne McLellan","Anne","McLellan","Edmonton Centre","/chamber-1/constituency-73","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-368","/chamber-1","/chamber-1/member-368",368,1,368,"House of Commons","Cathy McLeod","Cathy","McLeod","Kamloops—Thompson—Cariboo","/chamber-1/constituency-115","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-369","/chamber-1","/chamber-1/member-369",369,1,369,"House of Commons","Dan McTeague","Dan","McTeague","Pickering—Scarborough East","/chamber-1/constituency-200","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-370","/chamber-1","/chamber-1/member-370",370,1,370,"House of Commons","Réal Ménard","Réal","Ménard","Hochelaga","/chamber-1/constituency-107","Bloc Québécois",2004-06-28,2009-09-09
"/chamber-1/member-371","/chamber-1","/chamber-1/member-371",371,1,371,"House of Commons","Serge Ménard","Serge","Ménard","Marc-Aurèle-Fortin","/chamber-1/constituency-150","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-372","/chamber-1","/chamber-1/member-372",372,1,372,"House of Commons","Alexandra Mendès","Alexandra","Mendès","Brossard—La Prairie","/chamber-1/constituency-31","Liberal Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-373","/chamber-1","/chamber-1/member-373",373,1,373,"House of Commons","Costas Menegakis","Costas","Menegakis","Richmond Hill","/chamber-1/constituency-219","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-374","/chamber-1","/chamber-1/member-374",374,1,374,"House of Commons","Ted Menzies","Ted","Menzies","Macleod","/chamber-1/constituency-146","Conservative Party of Canada",2004-06-28,2013-11-11
"/chamber-1/member-375","/chamber-1","/chamber-1/member-375",375,1,375,"House of Commons","Gary Merasty","Gary","Merasty","Desnethé—Missinippi—Churchill River","/chamber-1/constituency-67","Liberal Party of Canada",2006-01-23,2007-08-08
"/chamber-1/member-376","/chamber-1","/chamber-1/member-376",376,1,376,"House of Commons","Rob Merrifield","Rob","Merrifield","Yellowhead","/chamber-1/constituency-302","Conservative Party of Canada",2004-06-28,2014-09-09
"/chamber-1/member-377","/chamber-1","/chamber-1/member-377",377,1,377,"House of Commons","Élaine Michaud","Élaine","Michaud","Portneuf—Jacques-Cartier","/chamber-1/constituency-206","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-378","/chamber-1","/chamber-1/member-378",378,1,378,"House of Commons","Larry Miller","Larry","Miller","Bruce—Grey—Owen Sound","/chamber-1/constituency-32","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-379","/chamber-1","/chamber-1/member-379",379,1,379,"House of Commons","Peter Milliken","Peter","Milliken","Kingston and the Islands","/chamber-1/constituency-120","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-380","/chamber-1","/chamber-1/member-380",380,1,380,"House of Commons","Bob Mills","Bob","Mills","Red Deer","/chamber-1/constituency-213","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-381","/chamber-1","/chamber-1/member-381",381,1,381,"House of Commons","Maria Minna","Maria","Minna","Beaches—East York","/chamber-1/constituency-15","Liberal Party of Canada",2004-06-28,2011-05-05
