"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","member_ID","constituency_name","party_name","start_date","end_date"
"858","/parliament-40/chamber-1/member-232","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-232",858,"40",1,232,"House of Commons","Pascal-Pierre Paillé","Pascal-Pierre","Paillé","/chamber-1/member-569","Louis-Hébert","Bloc Québécois","10/14/2008","5/1/2011"
"859","/parliament-40/chamber-1/member-233","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-233",859,"40",1,233,"House of Commons","Pierre Paquette","Pierre","Paquette","/chamber-1/member-572","Joliette","Bloc Québécois","10/14/2008","5/1/2011"
"860","/parliament-40/chamber-1/member-234","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-234",860,"40",1,234,"House of Commons","Christian Paradis","Christian","Paradis","/chamber-1/member-573","Mégantic—L'Érable","Conservative","10/14/2008","5/1/2011"
"861","/parliament-40/chamber-1/member-235","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-235",861,"40",1,235,"House of Commons","Bernard Patry","Bernard","Patry","/chamber-1/member-576","Pierrefonds—Dollard","Liberal","10/14/2008","5/1/2011"
"862","/parliament-40/chamber-1/member-236","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-236",862,"40",1,236,"House of Commons","LaVar Payne","LaVar","Payne","/chamber-1/member-580","Medicine Hat","Conservative","10/14/2008","5/1/2011"
"863","/parliament-40/chamber-1/member-237","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-237",863,"40",1,237,"House of Commons","Glen Pearson","Glen","Pearson","/chamber-1/member-581","London North Centre","Liberal","10/14/2008","5/1/2011"
"864","/parliament-40/chamber-1/member-238","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-238",864,"40",1,238,"House of Commons","Daniel Petit","Daniel","Petit","/chamber-1/member-591","Charlesbourg—Haute-Saint-Charles","Conservative","10/14/2008","5/1/2011"
"865","/parliament-40/chamber-1/member-239","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-239",865,"40",1,239,"House of Commons","Louis Plamondon","Louis","Plamondon","/chamber-1/member-600","Bas-Richelieu—Nicolet—Bécancour","Bloc Québécois","10/14/2008","5/1/2011"
"866","/parliament-40/chamber-1/member-240","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-240",866,"40",1,240,"House of Commons","Pierre Poilievre","Pierre","Poilievre","/chamber-1/member-601","Nepean—Carleton","Conservative","10/14/2008","5/1/2011"
"867","/parliament-40/chamber-1/member-241","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-241",867,"40",1,241,"House of Commons","Roger Pomerleau","Roger","Pomerleau","/chamber-1/member-604","Drummond","Bloc Québécois","10/14/2008","5/1/2011"
"868","/parliament-40/chamber-1/member-242","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-242",868,"40",1,242,"House of Commons","Jim Prentice","Jim","Prentice","/chamber-1/member-606","Calgary Centre-North","Conservative","10/14/2008","11/14/2010"
"869","/parliament-40/chamber-1/member-243","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-243",869,"40",1,243,"House of Commons","Joe Preston","Joe","Preston","/chamber-1/member-607","Elgin—Middlesex—London","Conservative","10/14/2008","5/1/2011"
"870","/parliament-40/chamber-1/member-244","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-244",870,"40",1,244,"House of Commons","Marcel Proulx","Marcel","Proulx","/chamber-1/member-609","Hull—Aylmer","Liberal","10/14/2008","5/1/2011"
"871","/parliament-40/chamber-1/member-245","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-245",871,"40",1,245,"House of Commons","Bob Rae","Bob","Rae","/chamber-1/member-612","Toronto Centre","Liberal","10/14/2008","5/1/2011"
"872","/parliament-40/chamber-1/member-246","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-246",872,"40",1,246,"House of Commons","John Rafferty","John","Rafferty","/chamber-1/member-613","Thunder Bay—Rainy River","NDP","10/14/2008","5/1/2011"
"873","/parliament-40/chamber-1/member-247","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-247",873,"40",1,247,"House of Commons","Lisa Raitt","Lisa","Raitt","/chamber-1/member-614","Halton","Conservative","10/14/2008","5/1/2011"
"874","/parliament-40/chamber-1/member-248","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-248",874,"40",1,248,"House of Commons","James Rajotte","James","Rajotte","/chamber-1/member-615","Edmonton—Leduc","Conservative","10/14/2008","5/1/2011"
"875","/parliament-40/chamber-1/member-249","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-249",875,"40",1,249,"House of Commons","Yasmin Ratansi","Yasmin","Ratansi","/chamber-1/member-618","Don Valley East","Liberal","10/14/2008","5/1/2011"
"876","/parliament-40/chamber-1/member-250","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-250",876,"40",1,250,"House of Commons","Brent Rathgeber","Brent","Rathgeber","/chamber-1/member-619","Edmonton—St. Albert","Conservative","10/14/2008","5/1/2011"
"877","/parliament-40/chamber-1/member-251","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-251",877,"40",1,251,"House of Commons","Geoff Regan","Geoff","Regan","/chamber-1/member-624","Halifax West","Liberal","10/14/2008","5/1/2011"
"878","/parliament-40/chamber-1/member-252","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-252",878,"40",1,252,"House of Commons","Scott Reid","Scott","Reid","/chamber-1/member-625","Lanark—Frontenac—Lennox and Addington","Conservative","10/14/2008","5/1/2011"
"879","/parliament-40/chamber-1/member-253","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-253",879,"40",1,253,"House of Commons","Blake Richards","Blake","Richards","/chamber-1/member-628","Wild Rose","Conservative","10/14/2008","5/1/2011"
"880","/parliament-40/chamber-1/member-254","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-254",880,"40",1,254,"House of Commons","Lee Richardson","Lee","Richardson","/chamber-1/member-629","Calgary Centre","Conservative","10/14/2008","5/1/2011"
"881","/parliament-40/chamber-1/member-255","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-255",881,"40",1,255,"House of Commons","Greg Rickford","Greg","Rickford","/chamber-1/member-630","Kenora","Conservative","10/14/2008","5/1/2011"
"882","/parliament-40/chamber-1/member-256","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-256",882,"40",1,256,"House of Commons","Gerry Ritz","Gerry","Ritz","/chamber-1/member-632","Battlefords—Lloydminster","Conservative","10/14/2008","5/1/2011"
"883","/parliament-40/chamber-1/member-257","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-257",883,"40",1,257,"House of Commons","Pablo Rodriguez","Pablo","Rodriguez","/chamber-1/member-635","Honoré-Mercier","Liberal","10/14/2008","5/1/2011"
"884","/parliament-40/chamber-1/member-258","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-258",884,"40",1,258,"House of Commons","Anthony Rota","Anthony","Rota","/chamber-1/member-638","Nipissing—Timiskaming","Liberal","10/14/2008","5/1/2011"
"885","/parliament-40/chamber-1/member-259","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-259",885,"40",1,259,"House of Commons","Jean-Yves Roy","Jean-Yves","Roy","/chamber-1/member-640","Haute-Gaspésie—La Mitis—Matane—Matapédia","Bloc Québécois","10/14/2008","10/22/2010"
"886","/parliament-40/chamber-1/member-260","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-260",886,"40",1,260,"House of Commons","Todd Russell","Todd","Russell","/chamber-1/member-644","Labrador","Liberal","10/14/2008","5/1/2011"
"887","/parliament-40/chamber-1/member-261","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-261",887,"40",1,261,"House of Commons","Michael Savage","Michael","Savage","/chamber-1/member-657","Dartmouth—Cole Harbour","Liberal","10/14/2008","5/1/2011"
"888","/parliament-40/chamber-1/member-262","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-262",888,"40",1,262,"House of Commons","Denise Savoie","Denise","Savoie","/chamber-1/member-658","Victoria","NDP","10/14/2008","5/1/2011"
"889","/parliament-40/chamber-1/member-263","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-263",889,"40",1,263,"House of Commons","Andrew Saxton","Andrew","Saxton","/chamber-1/member-660","North Vancouver","Conservative","10/14/2008","5/1/2011"
"890","/parliament-40/chamber-1/member-264","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-264",890,"40",1,264,"House of Commons","Francis Scarpaleggia","Francis","Scarpaleggia","/chamber-1/member-661","Lac-Saint-Louis","Liberal","10/14/2008","5/1/2011"
"891","/parliament-40/chamber-1/member-265","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-265",891,"40",1,265,"House of Commons","Andrew Scheer","Andrew","Scheer","/chamber-1/member-662","Regina—Qu'Appelle","Conservative","10/14/2008","5/1/2011"
"892","/parliament-40/chamber-1/member-266","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-266",892,"40",1,266,"House of Commons","Gary Schellenberger","Gary","Schellenberger","/chamber-1/member-663","Perth—Wellington","Conservative","10/14/2008","5/1/2011"
"893","/parliament-40/chamber-1/member-267","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-267",893,"40",1,267,"House of Commons","Judy A. Sgro","Judy A.","Sgro","/chamber-1/member-673","York West","Liberal","10/14/2008","5/1/2011"
"894","/parliament-40/chamber-1/member-268","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-268",894,"40",1,268,"House of Commons","Gail Shea","Gail","Shea","/chamber-1/member-675","Egmont","Conservative","10/14/2008","5/1/2011"
"895","/parliament-40/chamber-1/member-269","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-269",895,"40",1,269,"House of Commons","Bev Shipley","Bev","Shipley","/chamber-1/member-678","Lambton—Kent—Middlesex","Conservative","10/14/2008","5/1/2011"
"896","/parliament-40/chamber-1/member-270","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-270",896,"40",1,270,"House of Commons","Devinder Shory","Devinder","Shory","/chamber-1/member-679","Calgary Northeast","Conservative","10/14/2008","5/1/2011"
"897","/parliament-40/chamber-1/member-271","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-271",897,"40",1,271,"House of Commons","Bill Siksay","Bill","Siksay","/chamber-1/member-683","Burnaby—Douglas","NDP","10/14/2008","5/1/2011"
"898","/parliament-40/chamber-1/member-272","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-272",898,"40",1,272,"House of Commons","Mario Silva","Mario","Silva","/chamber-1/member-684","Davenport","Liberal","10/14/2008","5/1/2011"
"899","/parliament-40/chamber-1/member-273","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-273",899,"40",1,273,"House of Commons","Scott Simms","Scott","Simms","/chamber-1/member-687","Bonavista—Gander—Grand Falls—Windsor","Liberal","10/14/2008","5/1/2011"
"900","/parliament-40/chamber-1/member-274","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-274",900,"40",1,274,"House of Commons","Michelle Simson","Michelle","Simson","/chamber-1/member-689","Scarborough Southwest","Liberal","10/14/2008","5/1/2011"
"901","/parliament-40/chamber-1/member-275","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-275",901,"40",1,275,"House of Commons","Joy Smith","Joy","Smith","/chamber-1/member-694","Kildonan—St. Paul","Conservative","10/14/2008","5/1/2011"
"902","/parliament-40/chamber-1/member-276","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-276",902,"40",1,276,"House of Commons","Robert Sopuck","Robert","Sopuck","/chamber-1/member-697","Dauphin—Swan River—Marquette","Conservative","11/29/2010","5/1/2011"
"903","/parliament-40/chamber-1/member-277","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-277",903,"40",1,277,"House of Commons","Kevin Sorenson","Kevin","Sorenson","/chamber-1/member-699","Crowfoot","Conservative","10/14/2008","5/1/2011"
"904","/parliament-40/chamber-1/member-278","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-278",904,"40",1,278,"House of Commons","Thierry St-Cyr","Thierry","St-Cyr","/chamber-1/member-701","Jeanne-Le Ber","Bloc Québécois","10/14/2008","5/1/2011"
"905","/parliament-40/chamber-1/member-279","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-279",905,"40",1,279,"House of Commons","Bruce Stanton","Bruce","Stanton","/chamber-1/member-706","Simcoe North","Conservative","10/14/2008","5/1/2011"
"906","/parliament-40/chamber-1/member-280","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-280",906,"40",1,280,"House of Commons","Peter Stoffer","Peter","Stoffer","/chamber-1/member-712","Sackville—Eastern Shore","NDP","10/14/2008","5/1/2011"
"907","/parliament-40/chamber-1/member-281","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-281",907,"40",1,281,"House of Commons","Brian Storseth","Brian","Storseth","/chamber-1/member-713","Westlock—St. Paul","Conservative","10/14/2008","5/1/2011"
"908","/parliament-40/chamber-1/member-282","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-282",908,"40",1,282,"House of Commons","Chuck Strahl","Chuck","Strahl","/chamber-1/member-714","Chilliwack—Fraser Canyon","Conservative","10/14/2008","5/1/2011"
"909","/parliament-40/chamber-1/member-283","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-283",909,"40",1,283,"House of Commons","David Sweet","David","Sweet","/chamber-1/member-719","Ancaster—Dundas—Flamborough—Westdale","Conservative","10/14/2008","5/1/2011"
"910","/parliament-40/chamber-1/member-284","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-284",910,"40",1,284,"House of Commons","Paul Szabo","Paul","Szabo","/chamber-1/member-720","Mississauga South","Liberal","10/14/2008","5/1/2011"
"911","/parliament-40/chamber-1/member-285","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-285",911,"40",1,285,"House of Commons","Ève-Mary Thaï Thi Lac","Ève-Mary Thaï","Thi Lac","/chamber-1/member-727","Saint-Hyacinthe—Bagot","Bloc Québécois","10/14/2008","5/1/2011"
"912","/parliament-40/chamber-1/member-286","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-286",912,"40",1,286,"House of Commons","Glenn Thibeault","Glenn","Thibeault","/chamber-1/member-730","Sudbury","NDP","10/14/2008","5/1/2011"
"913","/parliament-40/chamber-1/member-287","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-287",913,"40",1,287,"House of Commons","Greg Thompson","Greg","Thompson","/chamber-1/member-731","New Brunswick Southwest","Conservative","10/14/2008","5/1/2011"
"914","/parliament-40/chamber-1/member-288","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-288",914,"40",1,288,"House of Commons","David Tilson","David","Tilson","/chamber-1/member-733","Dufferin—Caledon","Conservative","10/14/2008","5/1/2011"
"915","/parliament-40/chamber-1/member-289","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-289",915,"40",1,289,"House of Commons","Vic Toews","Vic","Toews","/chamber-1/member-735","Provencher","Conservative","10/14/2008","5/1/2011"
"916","/parliament-40/chamber-1/member-290","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-290",916,"40",1,290,"House of Commons","Alan Tonks","Alan","Tonks","/chamber-1/member-736","York South—Weston","Liberal","10/14/2008","5/1/2011"
"917","/parliament-40/chamber-1/member-291","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-291",917,"40",1,291,"House of Commons","Brad Trost","Brad","Trost","/chamber-1/member-741","Saskatoon—Humboldt","Conservative","10/14/2008","5/1/2011"
"918","/parliament-40/chamber-1/member-292","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-292",918,"40",1,292,"House of Commons","Justin Trudeau","Justin","Trudeau","/chamber-1/member-743","Papineau","Liberal","10/14/2008","5/1/2011"
"919","/parliament-40/chamber-1/member-293","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-293",919,"40",1,293,"House of Commons","Merv Tweed","Merv","Tweed","/chamber-1/member-748","Brandon—Souris","Conservative","10/14/2008","5/1/2011"
"920","/parliament-40/chamber-1/member-294","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-294",920,"40",1,294,"House of Commons","Tim Uppal","Tim","Uppal","/chamber-1/member-749","Edmonton—Sherwood Park","Conservative","10/14/2008","5/1/2011"
"921","/parliament-40/chamber-1/member-295","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-295",921,"40",1,295,"House of Commons","Frank Valeriote","Frank","Valeriote","/chamber-1/member-753","Guelph","Liberal","10/14/2008","5/1/2011"
"922","/parliament-40/chamber-1/member-296","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-296",922,"40",1,296,"House of Commons","Dave Van Kesteren","Dave","Van Kesteren","/chamber-1/member-755","Chatham-Kent—Essex","Conservative","10/14/2008","5/1/2011"
"923","/parliament-40/chamber-1/member-297","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-297",923,"40",1,297,"House of Commons","Peter Van Loan","Peter","Van Loan","/chamber-1/member-756","York—Simcoe","Conservative","10/14/2008","5/1/2011"
"924","/parliament-40/chamber-1/member-298","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-298",924,"40",1,298,"House of Commons","Maurice Vellacott","Maurice","Vellacott","/chamber-1/member-761","Saskatoon—Wanuskewin","Conservative","10/14/2008","5/1/2011"
"925","/parliament-40/chamber-1/member-299","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-299",925,"40",1,299,"House of Commons","Josée Verner","Josée","Verner","/chamber-1/member-762","Louis-Saint-Laurent","Conservative","10/14/2008","5/1/2011"
"926","/parliament-40/chamber-1/member-300","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-300",926,"40",1,300,"House of Commons","Robert Vincent","Robert","Vincent","/chamber-1/member-764","Shefford","Bloc Québécois","10/14/2008","5/1/2011"
"927","/parliament-40/chamber-1/member-301","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-301",927,"40",1,301,"House of Commons","Joseph Volpe","Joseph","Volpe","/chamber-1/member-766","Eglinton—Lawrence","Liberal","10/14/2008","5/1/2011"
"928","/parliament-40/chamber-1/member-302","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-302",928,"40",1,302,"House of Commons","Mike Wallace","Mike","Wallace","/chamber-1/member-768","Burlington","Conservative","10/14/2008","5/1/2011"
"929","/parliament-40/chamber-1/member-303","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-303",929,"40",1,303,"House of Commons","Mark Warawa","Mark","Warawa","/chamber-1/member-770","Langley","Conservative","10/14/2008","5/1/2011"
"930","/parliament-40/chamber-1/member-304","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-304",930,"40",1,304,"House of Commons","Chris Warkentin","Chris","Warkentin","/chamber-1/member-771","Peace River","Conservative","10/14/2008","5/1/2011"
"931","/parliament-40/chamber-1/member-305","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-305",931,"40",1,305,"House of Commons","Judy Wasylycia-Leis","Judy","Wasylycia-Leis","/chamber-1/member-772","Winnipeg North","NDP","10/14/2008","4/30/2010"
"932","/parliament-40/chamber-1/member-306","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-306",932,"40",1,306,"House of Commons","Jeff Watson","Jeff","Watson","/chamber-1/member-773","Essex","Conservative","10/14/2008","5/1/2011"
"933","/parliament-40/chamber-1/member-307","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-307",933,"40",1,307,"House of Commons","John Weston","John","Weston","/chamber-1/member-778","West Vancouver—Sunshine Coast—Sea to Sky Country","Conservative","10/14/2008","5/1/2011"
"934","/parliament-40/chamber-1/member-308","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-308",934,"40",1,308,"House of Commons","Rodney Weston","Rodney","Weston","/chamber-1/member-779","Saint John","Conservative","10/14/2008","5/1/2011"
"935","/parliament-40/chamber-1/member-309","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-309",935,"40",1,309,"House of Commons","Bryon Wilfert","Bryon","Wilfert","/chamber-1/member-782","Richmond Hill","Liberal","10/14/2008","5/1/2011"
"936","/parliament-40/chamber-1/member-310","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-310",936,"40",1,310,"House of Commons","Alice Wong","Alice","Wong","/chamber-1/member-789","Richmond","Conservative","10/14/2008","5/1/2011"
"937","/parliament-40/chamber-1/member-311","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-311",937,"40",1,311,"House of Commons","Stephen Woodworth","Stephen","Woodworth","/chamber-1/member-790","Kitchener Centre","Conservative","10/14/2008","5/1/2011"
"938","/parliament-40/chamber-1/member-312","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-312",938,"40",1,312,"House of Commons","Borys Wrzesnewskyj","Borys","Wrzesnewskyj","/chamber-1/member-791","Etobicoke Centre","Liberal","10/14/2008","5/1/2011"
"939","/parliament-40/chamber-1/member-313","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-313",939,"40",1,313,"House of Commons","Lynne Yelich","Lynne","Yelich","/chamber-1/member-792","Blackstrap","Conservative","10/14/2008","5/1/2011"
"940","/parliament-40/chamber-1/member-314","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-314",940,"40",1,314,"House of Commons","Terence Young","Terence","Young","/chamber-1/member-795","Oakville","Conservative","10/14/2008","5/1/2011"
"941","/parliament-40/chamber-1/member-315","/parliament-40","/parliament-40/chamber-1","/parliament-40/chamber-1/member-315",941,"40",1,315,"House of Commons","Lise Zarac","Lise","Zarac","/chamber-1/member-799","LaSalle—Émard","Liberal","10/14/2008","5/1/2011"
"942","/parliament-41/chamber-1/member-1","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-1",942,"41",1,1,"House of Commons","Diane Ablonczy","Diane","Ablonczy","/chamber-1/member-2","Calgary—Nose Hill","Conservative","5/2/2011","10/18/2015"
"943","/parliament-41/chamber-1/member-2","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-2",943,"41",1,2,"House of Commons","Eve Adams","Eve","Adams","/chamber-1/member-4","Mississauga—Brampton South","Liberal","5/2/2011","10/18/2015"
"944","/parliament-41/chamber-1/member-3","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-3",944,"41",1,3,"House of Commons","Mark Adler","Mark","Adler","/chamber-1/member-6","York Centre","Conservative","5/2/2011","10/18/2015"
"945","/parliament-41/chamber-1/member-4","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-4",945,"41",1,4,"House of Commons","Leona Aglukkaq","Leona","Aglukkaq","/chamber-1/member-7","Nunavut","Conservative","5/2/2011","10/18/2015"
"946","/parliament-41/chamber-1/member-5","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-5",946,"41",1,5,"House of Commons","Dan Albas","Dan","Albas","/chamber-1/member-8","Okanagan—Coquihalla","Conservative","5/2/2011","10/18/2015"
"947","/parliament-41/chamber-1/member-6","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-6",947,"41",1,6,"House of Commons","Harold Albrecht","Harold","Albrecht","/chamber-1/member-9","Kitchener—Conestoga","Conservative","5/2/2011","10/18/2015"
"948","/parliament-41/chamber-1/member-7","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-7",948,"41",1,7,"House of Commons","Chris Alexander","Chris","Alexander","/chamber-1/member-12","Ajax—Pickering","Conservative","5/2/2011","10/18/2015"
"949","/parliament-41/chamber-1/member-8","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-8",949,"41",1,8,"House of Commons","Malcolm Allen","Malcolm","Allen","/chamber-1/member-14","Welland","NDP","5/2/2011","10/18/2015"
"950","/parliament-41/chamber-1/member-9","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-9",950,"41",1,9,"House of Commons","Mike Allen","Mike","Allen","/chamber-1/member-15","Tobique—Mactaquac","Conservative","5/2/2011","10/18/2015"
"951","/parliament-41/chamber-1/member-10","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-10",951,"41",1,10,"House of Commons","Dean Allison","Dean","Allison","/chamber-1/member-17","Niagara West—Glanbrook","Conservative","5/2/2011","10/18/2015"
"952","/parliament-41/chamber-1/member-11","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-11",952,"41",1,11,"House of Commons","Stella Ambler","Stella","Ambler","/chamber-1/member-18","Mississauga South","Conservative","5/2/2011","10/18/2015"
"953","/parliament-41/chamber-1/member-12","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-12",953,"41",1,12,"House of Commons","Rona Ambrose","Rona","Ambrose","/chamber-1/member-19","Edmonton—Spruce Grove","Conservative","5/2/2011","10/18/2015"
"954","/parliament-41/chamber-1/member-13","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-13",954,"41",1,13,"House of Commons","Rob Anders","Rob","Anders","/chamber-1/member-22","Calgary West","Conservative","5/2/2011","10/18/2015"
"955","/parliament-41/chamber-1/member-14","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-14",955,"41",1,14,"House of Commons","David Anderson","David","Anderson","/chamber-1/member-23","Cypress Hills—Grasslands","Conservative","5/2/2011","10/18/2015"
"956","/parliament-41/chamber-1/member-15","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-15",956,"41",1,15,"House of Commons","Scott Andrews","Scott","Andrews","/chamber-1/member-25","Avalon","Independent","5/2/2011","10/18/2015"
"957","/parliament-41/chamber-1/member-16","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-16",957,"41",1,16,"House of Commons","Charlie Angus","Charlie","Angus","/chamber-1/member-26","Timmins—James Bay","NDP","5/2/2011","10/18/2015"
"958","/parliament-41/chamber-1/member-17","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-17",958,"41",1,17,"House of Commons","Scott Armstrong","Scott","Armstrong","/chamber-1/member-27","Cumberland—Colchester—Musquodoboit Valley","Conservative","5/2/2011","10/18/2015"
"959","/parliament-41/chamber-1/member-18","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-18",959,"41",1,18,"House of Commons","Keith Ashfield","Keith","Ashfield","/chamber-1/member-32","Fredericton","Conservative","5/2/2011","10/18/2015"
"960","/parliament-41/chamber-1/member-19","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-19",960,"41",1,19,"House of Commons","Niki Ashton","Niki","Ashton","/chamber-1/member-33","Churchill","NDP","5/2/2011","10/18/2015"
"961","/parliament-41/chamber-1/member-20","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/member-20",961,"41",1,20,"House of Commons","Jay Aspin","Jay","Aspin","/chamber-1/member-34","Nipissing—Timiskaming","Conservative","5/2/2011","10/18/2015"
