"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","constituency_name","constituency_ID","party_name","start_date","end_date"
"264","/chamber-1/member-264","/chamber-1","/chamber-1/member-264","264",1,"264","House of Commons","Steven Fletcher","Steven","Fletcher","Charleswood—St. James—Assiniboia","/chamber-1/constituency-88","Conservative",2004-06-28,2015-10-18
"265","/chamber-1/member-265","/chamber-1","/chamber-1/member-265","265",1,"265","House of Commons","Raymonde Folco","Raymonde","Folco","Laval—Les Îles","/chamber-1/constituency-212","Liberal",2004-06-28,2011-05-01
"266","/chamber-1/member-266","/chamber-1","/chamber-1/member-266","266",1,"266","House of Commons","Peter Fonseca","Peter","Fonseca","Mississauga East—Cooksville","/chamber-1/constituency-245","Liberal",2015-10-19,NA
"267","/chamber-1/member-267","/chamber-1","/chamber-1/member-267","267",1,"267","House of Commons","Joe Fontana","Joe","Fontana","London North Centre","/chamber-1/constituency-218","Liberal",2004-06-28,2006-09-20
"268","/chamber-1/member-268","/chamber-1","/chamber-1/member-268","268",1,"268","House of Commons","Judy Foote","Judy","Foote","Bonavista—Burin—Trinity","/chamber-1/constituency-36","Liberal",2008-10-14,2017-09-30
"269","/chamber-1/member-269","/chamber-1","/chamber-1/member-269","269",1,"269","House of Commons","Paul Forseth","Paul","Forseth","New Westminster—Coquitlam","/chamber-1/constituency-267","Conservative",2004-06-28,2006-01-22
"270","/chamber-1/member-270","/chamber-1","/chamber-1/member-270","270",1,"270","House of Commons","Mona Fortier","Mona","Fortier","Ottawa—Vanier","/chamber-1/constituency-296","Liberal",2017-04-03,NA
"271","/chamber-1/member-271","/chamber-1","/chamber-1/member-271","271",1,"271","House of Commons","Jean-François Fortin","Jean-François","Fortin","Haute-Gaspésie—La Mitis—Matane—Matapédia","/chamber-1/constituency-172","Forces et Démocratie",2011-05-02,2015-10-18
"272","/chamber-1/member-272","/chamber-1","/chamber-1/member-272","272",1,"272","House of Commons","Rhéal Fortin","Rhéal","Fortin","Rivière-du-Nord","/chamber-1/constituency-341","Bloc Québécois",2015-10-19,NA
"273","/chamber-1/member-273","/chamber-1","/chamber-1/member-273","273",1,"273","House of Commons","Peter Fragiskatos","Peter","Fragiskatos","London North Centre","/chamber-1/constituency-218","Liberal",2015-10-19,NA
"274","/chamber-1/member-274","/chamber-1","/chamber-1/member-274","274",1,"274","House of Commons","Colin Fraser","Colin","Fraser","West Nova","/chamber-1/constituency-437","Liberal",2015-10-19,NA
"275","/chamber-1/member-275","/chamber-1","/chamber-1/member-275","275",1,"275","House of Commons","Sean Fraser","Sean","Fraser","Central Nova","/chamber-1/constituency-84","Liberal",2015-10-19,NA
"276","/chamber-1/member-276","/chamber-1","/chamber-1/member-276","276",1,"276","House of Commons","Chrystia Freeland","Chrystia","Freeland","University—Rosedale","/chamber-1/constituency-416","Liberal",2013-11-25,NA
"277","/chamber-1/member-277","/chamber-1","/chamber-1/member-277","277",1,"277","House of Commons","Carole Freeman","Carole","Freeman","Châteauguay—Saint-Constant","/chamber-1/constituency-92","Bloc Québécois",2006-01-23,2011-05-01
"278","/chamber-1/member-278","/chamber-1","/chamber-1/member-278","278",1,"278","House of Commons","Mylène Freeman","Mylène","Freeman","Argenteuil—Papineau—Mirabel","/chamber-1/constituency-13","NDP",2011-05-02,2015-10-18
"279","/chamber-1/member-279","/chamber-1","/chamber-1/member-279","279",1,"279","House of Commons","Liza Frulla","Liza","Frulla","Jeanne-Le Ber","/chamber-1/constituency-179","Liberal",2004-06-28,2006-01-22
"280","/chamber-1/member-280","/chamber-1","/chamber-1/member-280","280",1,"280","House of Commons","Hedy Fry","Hedy","Fry","Vancouver Centre","/chamber-1/constituency-417","Liberal",2004-06-28,NA
"281","/chamber-1/member-281","/chamber-1","/chamber-1/member-281","281",1,"281","House of Commons","Stephen Fuhr","Stephen","Fuhr","Kelowna—Lake Country","/chamber-1/constituency-185","Liberal",2015-10-19,NA
"282","/chamber-1/member-282","/chamber-1","/chamber-1/member-282","282",1,"282","House of Commons","Christiane Gagnon","Christiane","Gagnon","Québec","/chamber-1/constituency-324","Bloc Québécois",2004-06-28,2011-05-01
"283","/chamber-1/member-283","/chamber-1","/chamber-1/member-283","283",1,"283","House of Commons","Marcel Gagnon","Marcel","Gagnon","Saint-Maurice—Champlain","/chamber-1/constituency-358","Bloc Québécois",2004-06-28,2006-01-22
"284","/chamber-1/member-284","/chamber-1","/chamber-1/member-284","284",1,"284","House of Commons","Sébastien Gagnon","Sébastien","Gagnon","Jonquière—Alma","/chamber-1/constituency-182","Bloc Québécois",2004-06-28,2006-01-22
"285","/chamber-1/member-285","/chamber-1","/chamber-1/member-285","285",1,"285","House of Commons","Royal Galipeau","Royal","Galipeau","Ottawa—Orléans","/chamber-1/constituency-295","Conservative",2006-01-23,2015-10-18
"286","/chamber-1/member-286","/chamber-1","/chamber-1/member-286","286",1,"286","House of Commons","Cheryl Gallant","Cheryl","Gallant","Renfrew—Nipissing—Pembroke","/chamber-1/constituency-333","Conservative",2004-06-28,NA
"287","/chamber-1/member-287","/chamber-1","/chamber-1/member-287","287",1,"287","House of Commons","Roger Gallaway","Roger","Gallaway","Sarnia—Lambton","/chamber-1/constituency-360","Liberal",2004-06-28,2006-01-22
"288","/chamber-1/member-288","/chamber-1","/chamber-1/member-288","288",1,"288","House of Commons","Marc Garneau","Marc","Garneau","Notre-Dame-de-Grâce—Westmount","/chamber-1/constituency-283","Liberal",2008-10-14,NA
"289","/chamber-1/member-289","/chamber-1","/chamber-1/member-289","289",1,"289","House of Commons","Randall Garrison","Randall","Garrison","Esquimalt—Saanich—Sooke","/chamber-1/constituency-144","NDP",2011-05-02,NA
"290","/chamber-1/member-290","/chamber-1","/chamber-1/member-290","290",1,"290","House of Commons","Roger Gaudet","Roger","Gaudet","Montcalm","/chamber-1/constituency-255","Bloc Québécois",2004-06-28,2011-05-01
"291","/chamber-1/member-291","/chamber-1","/chamber-1/member-291","291",1,"291","House of Commons","Michel Gauthier","Michel","Gauthier","Roberval—Lac-Saint-Jean","/chamber-1/constituency-342","Bloc Québécois",2004-06-28,2007-07-29
"292","/chamber-1/member-292","/chamber-1","/chamber-1/member-292","292",1,"292","House of Commons","Bernard Généreux","Bernard","Généreux","Montmagny—L'Islet—Kamouraska—Rivière-du-Loup","/chamber-1/constituency-256","Conservative",2009-11-09,NA
"293","/chamber-1/member-293","/chamber-1","/chamber-1/member-293","293",1,"293","House of Commons","Réjean Genest","Réjean","Genest","Shefford","/chamber-1/constituency-377","NDP",2011-05-02,2015-10-18
"294","/chamber-1/member-294","/chamber-1","/chamber-1/member-294","294",1,"294","House of Commons","Jonathan Genest-Jourdain","Jonathan","Genest-Jourdain","Manicouagan","/chamber-1/constituency-231","NDP",2011-05-02,2015-10-18
"295","/chamber-1/member-295","/chamber-1","/chamber-1/member-295","295",1,"295","House of Commons","Garnett Genuis","Garnett","Genuis","Sherwood Park—Fort Saskatchewan","/chamber-1/constituency-379","Conservative",2015-10-19,NA
"296","/chamber-1/member-296","/chamber-1","/chamber-1/member-296","296",1,"296","House of Commons","Mark Gerretsen","Mark","Gerretsen","Kingston and the Islands","/chamber-1/constituency-190","Liberal",2015-10-19,NA
"297","/chamber-1/member-297","/chamber-1","/chamber-1/member-297","297",1,"297","House of Commons","Alain Giguère","Alain","Giguère","Marc-Aurèle-Fortin","/chamber-1/constituency-232","NDP",2011-05-02,2015-10-18
"298","/chamber-1/member-298","/chamber-1","/chamber-1/member-298","298",1,"298","House of Commons","Marilène Gill","Marilène","Gill","Manicouagan","/chamber-1/constituency-231","Bloc Québécois",2015-10-19,NA
"299","/chamber-1/member-299","/chamber-1","/chamber-1/member-299","299",1,"299","House of Commons","Parm Gill","Parm","Gill","Brampton—Springdale","/chamber-1/constituency-46","Conservative",2011-05-02,2015-10-18
"300","/chamber-1/member-300","/chamber-1","/chamber-1/member-300","300",1,"300","House of Commons","Marilyn Gladu","Marilyn","Gladu","Sarnia—Lambton","/chamber-1/constituency-360","Conservative",2015-10-19,NA
"301","/chamber-1/member-301","/chamber-1","/chamber-1/member-301","301",1,"301","House of Commons","Shelly Glover","Shelly","Glover","Saint Boniface","/chamber-1/constituency-347","Conservative",2008-10-14,2015-10-18
"302","/chamber-1/member-302","/chamber-1","/chamber-1/member-302","302",1,"302","House of Commons","Marc Godbout","Marc","Godbout","Ottawa—Orléans","/chamber-1/constituency-295","Liberal",2004-06-28,2006-01-22
"303","/chamber-1/member-303","/chamber-1","/chamber-1/member-303","303",1,"303","House of Commons","John Godfrey","John","Godfrey","Don Valley West","/chamber-1/constituency-119","Liberal",2004-06-28,2008-08-01
"304","/chamber-1/member-304","/chamber-1","/chamber-1/member-304","304",1,"304","House of Commons","Joël Godin","Joël","Godin","Portneuf—Jacques-Cartier","/chamber-1/constituency-318","Conservative",2015-10-19,NA
"305","/chamber-1/member-305","/chamber-1","/chamber-1/member-305","305",1,"305","House of Commons","Yvon Godin","Yvon","Godin","Acadie—Bathurst","/chamber-1/constituency-4","NDP",2004-06-28,2015-10-18
"306","/chamber-1/member-306","/chamber-1","/chamber-1/member-306","306",1,"306","House of Commons","Robert Goguen","Robert","Goguen","Moncton—Riverview—Dieppe","/chamber-1/constituency-253","Conservative",2011-05-02,2015-10-18
"307","/chamber-1/member-307","/chamber-1","/chamber-1/member-307","307",1,"307","House of Commons","Peter Goldring","Peter","Goldring","Edmonton East","/chamber-1/constituency-125","Conservative",2004-06-28,2015-10-18
"308","/chamber-1/member-308","/chamber-1","/chamber-1/member-308","308",1,"308","House of Commons","Pamela Goldsmith-Jones","Pamela","Goldsmith-Jones","West Vancouver—Sunshine Coast—Sea to Sky Country","/chamber-1/constituency-438","Liberal",2015-10-19,NA
"309","/chamber-1/member-309","/chamber-1","/chamber-1/member-309","309",1,"309","House of Commons","Ralph Goodale","Ralph","Goodale","Regina—Wascana","/chamber-1/constituency-332","Liberal",2004-06-28,NA
"310","/chamber-1/member-310","/chamber-1","/chamber-1/member-310","310",1,"310","House of Commons","Gary Goodyear","Gary","Goodyear","Cambridge","/chamber-1/constituency-77","Conservative",2004-06-28,2015-10-18
"311","/chamber-1/member-311","/chamber-1","/chamber-1/member-311","311",1,"311","House of Commons","Bal Gosal","Bal","Gosal","Bramalea—Gore—Malton","/chamber-1/constituency-40","Conservative",2011-05-02,2015-10-18
"312","/chamber-1/member-312","/chamber-1","/chamber-1/member-312","312",1,"312","House of Commons","Jim Gouk","Jim","Gouk","British Columbia Southern Interior","/chamber-1/constituency-50","Conservative",2004-06-28,2006-01-22
"313","/chamber-1/member-313","/chamber-1","/chamber-1/member-313","313",1,"313","House of Commons","Karina Gould","Karina","Gould","Burlington","/chamber-1/constituency-55","Liberal",2015-10-19,NA
"314","/chamber-1/member-314","/chamber-1","/chamber-1/member-314","314",1,"314","House of Commons","Jacques Gourde","Jacques","Gourde","Lévis—Lotbinière","/chamber-1/constituency-217","Conservative",2006-01-23,NA
"315","/chamber-1/member-315","/chamber-1","/chamber-1/member-315","315",1,"315","House of Commons","Bill Graham","Bill","Graham","Toronto Centre","/chamber-1/constituency-411","Liberal",2004-06-28,2007-07-02
"316","/chamber-1/member-316","/chamber-1","/chamber-1/member-316","316",1,"316","House of Commons","David de Burgh Graham","David de Burgh","Graham","Laurentides—Labelle","/chamber-1/constituency-209","Liberal",2015-10-19,NA
"317","/chamber-1/member-317","/chamber-1","/chamber-1/member-317","317",1,"317","House of Commons","Raymond Gravel","Raymond","Gravel","Repentigny","/chamber-1/constituency-334","Bloc Québécois",2006-11-27,2008-10-13
"318","/chamber-1/member-318","/chamber-1","/chamber-1/member-318","318",1,"318","House of Commons","Claude Gravelle","Claude","Gravelle","Nickel Belt","/chamber-1/constituency-274","NDP",2008-10-14,2015-10-18
"319","/chamber-1/member-319","/chamber-1","/chamber-1/member-319","319",1,"319","House of Commons","Gurmant Grewal","Gurmant","Grewal","Newton—North Delta","/chamber-1/constituency-269","Conservative",2004-06-28,2006-01-22
"320","/chamber-1/member-320","/chamber-1","/chamber-1/member-320","320",1,"320","House of Commons","Nina Grewal","Nina","Grewal","Fleetwood—Port Kells","/chamber-1/constituency-150","Conservative",2004-06-28,2015-10-18
"321","/chamber-1/member-321","/chamber-1","/chamber-1/member-321","321",1,"321","House of Commons","Raj Grewal","Raj","Grewal","Brampton East","/chamber-1/constituency-42","Independent",2015-10-19,NA
"322","/chamber-1/member-322","/chamber-1","/chamber-1/member-322","322",1,"322","House of Commons","Sadia Groguhé","Sadia","Groguhé","Saint-Lambert","/chamber-1/constituency-354","NDP",2011-05-02,2015-10-18
"323","/chamber-1/member-323","/chamber-1","/chamber-1/member-323","323",1,"323","House of Commons","Albina Guarnieri","Albina","Guarnieri","Mississauga East—Cooksville","/chamber-1/constituency-245","Liberal",2004-06-28,2011-05-01
"324","/chamber-1/member-324","/chamber-1","/chamber-1/member-324","324",1,"324","House of Commons","Monique Guay","Monique","Guay","Rivière-du-Nord","/chamber-1/constituency-341","Bloc Québécois",2004-06-28,2011-05-01
"325","/chamber-1/member-325","/chamber-1","/chamber-1/member-325","325",1,"325","House of Commons","Helena Guergis","Helena","Guergis","Simcoe—Grey","/chamber-1/constituency-381","Independent Conservative",2004-06-28,2011-05-01
"326","/chamber-1/member-326","/chamber-1","/chamber-1/member-326","326",1,"326","House of Commons","Claude Guimond","Claude","Guimond","Rimouski-Neigette—Témiscouata—Les Basques","/chamber-1/constituency-339","Bloc Québécois",2008-10-14,2011-05-01
"327","/chamber-1/member-327","/chamber-1","/chamber-1/member-327","327",1,"327","House of Commons","Michel Guimond","Michel","Guimond","Montmorency—Charlevoix—Haute-Côte-Nord","/chamber-1/constituency-257","Bloc Québécois",2004-06-28,2011-05-01
"328","/chamber-1/member-328","/chamber-1","/chamber-1/member-328","328",1,"328","House of Commons","Patty Hajdu","Patty","Hajdu","Thunder Bay—Superior North","/chamber-1/constituency-408","Liberal",2015-10-19,NA
"329","/chamber-1/member-329","/chamber-1","/chamber-1/member-329","329",1,"329","House of Commons","Martha Hall Findlay","Martha","Hall Findlay","Willowdale","/chamber-1/constituency-445","Liberal",2008-03-17,2011-05-01
"330","/chamber-1/member-330","/chamber-1","/chamber-1/member-330","330",1,"330","House of Commons","Art Hanger","Art","Hanger","Calgary Northeast","/chamber-1/constituency-67","Conservative",2004-06-28,2008-10-13
"331","/chamber-1/member-331","/chamber-1","/chamber-1/member-331","331",1,"331","House of Commons","Cheryl Hardcastle","Cheryl","Hardcastle","Windsor—Tecumseh","/chamber-1/constituency-447","NDP",2015-10-19,NA
"332","/chamber-1/member-332","/chamber-1","/chamber-1/member-332","332",1,"332","House of Commons","Rachael Harder","Rachael","Harder","Lethbridge","/chamber-1/constituency-215","Conservative",2015-10-19,NA
"333","/chamber-1/member-333","/chamber-1","/chamber-1/member-333","333",1,"333","House of Commons","Ken Hardie","Ken","Hardie","Fleetwood—Port Kells","/chamber-1/constituency-150","Liberal",2015-10-19,NA
"334","/chamber-1/member-334","/chamber-1","/chamber-1/member-334","334",1,"334","House of Commons","Stephen Harper","Stephen","Harper","Calgary Heritage","/chamber-1/constituency-65","Conservative",2004-06-28,2016-08-26
"335","/chamber-1/member-335","/chamber-1","/chamber-1/member-335","335",1,"335","House of Commons","Dan Harris","Dan","Harris","Scarborough Southwest","/chamber-1/constituency-370","NDP",2011-05-02,2015-10-18
"336","/chamber-1/member-336","/chamber-1","/chamber-1/member-336","336",1,"336","House of Commons","Jack Harris","Jack","Harris","St. John's East","/chamber-1/constituency-392","NDP",2008-10-14,2015-10-18
"337","/chamber-1/member-337","/chamber-1","/chamber-1/member-337","337",1,"337","House of Commons","Richard Harris","Richard","Harris","Cariboo—Prince George","/chamber-1/constituency-80","Conservative",2004-06-28,2015-10-18
"338","/chamber-1/member-338","/chamber-1","/chamber-1/member-338","338",1,"338","House of Commons","Jeremy Harrison","Jeremy","Harrison","Desnethé—Missinippi—Churchill River","/chamber-1/constituency-116","Conservative",2004-06-28,2006-01-22
"339","/chamber-1/member-339","/chamber-1","/chamber-1/member-339","339",1,"339","House of Commons","Luc Harvey","Luc","Harvey","Louis-Hébert","/chamber-1/constituency-226","Conservative",2006-01-23,2008-10-13
"340","/chamber-1/member-340","/chamber-1","/chamber-1/member-340","340",1,"340","House of Commons","T.J. Harvey","T.J.","Harvey","Tobique—Mactaquac","/chamber-1/constituency-410","Liberal",2015-10-19,NA
"341","/chamber-1/member-341","/chamber-1","/chamber-1/member-341","341",1,"341","House of Commons","Sana Hassainia","Sana","Hassainia","Verchères—Les Patriotes","/chamber-1/constituency-429","Independent",2011-05-02,2015-10-18
"342","/chamber-1/member-342","/chamber-1","/chamber-1/member-342","342",1,"342","House of Commons","Laurie Hawn","Laurie","Hawn","Edmonton Centre","/chamber-1/constituency-124","Conservative",2006-01-23,2015-10-18
"343","/chamber-1/member-343","/chamber-1","/chamber-1/member-343","343",1,"343","House of Commons","Bryan Hayes","Bryan","Hayes","Sault Ste. Marie","/chamber-1/constituency-367","Conservative",2011-05-02,2015-10-18
"344","/chamber-1/member-344","/chamber-1","/chamber-1/member-344","344",1,"344","House of Commons","Loyola Hearn","Loyola","Hearn","St. John's South—Mount Pearl","/chamber-1/constituency-393","Conservative",2004-06-28,2008-10-13
"345","/chamber-1/member-345","/chamber-1","/chamber-1/member-345","345",1,"345","House of Commons","Richard Hébert","Richard","Hébert","Lac-Saint-Jean","/chamber-1/constituency-199","Liberal",2017-10-23,NA
"346","/chamber-1/member-346","/chamber-1","/chamber-1/member-346","346",1,"346","House of Commons","Kent Hehr","Kent","Hehr","Calgary Centre","/chamber-1/constituency-60","Liberal",2015-10-19,NA
"347","/chamber-1/member-347","/chamber-1","/chamber-1/member-347","347",1,"347","House of Commons","Russ Hiebert","Russ","Hiebert","South Surrey—White Rock—Cloverdale","/chamber-1/constituency-388","Conservative",2004-06-28,2015-10-18
"348","/chamber-1/member-348","/chamber-1","/chamber-1/member-348","348",1,"348","House of Commons","Jay Hill","Jay","Hill","Prince George—Peace River","/chamber-1/constituency-321","Conservative",2004-06-28,2010-10-25
"349","/chamber-1/member-349","/chamber-1","/chamber-1/member-349","349",1,"349","House of Commons","Jim Hillyer","Jim","Hillyer","Medicine Hat—Cardston—Warner","/chamber-1/constituency-237","Conservative",2011-05-02,2016-03-23
"350","/chamber-1/member-350","/chamber-1","/chamber-1/member-350","350",1,"350","House of Commons","Betty Hinton","Betty","Hinton","Kamloops—Thompson—Cariboo","/chamber-1/constituency-183","Conservative",2004-06-28,2008-10-13
"351","/chamber-1/member-351","/chamber-1","/chamber-1/member-351","351",1,"351","House of Commons","Randy Hoback","Randy","Hoback","Prince Albert","/chamber-1/constituency-319","Conservative",2008-10-14,NA
"352","/chamber-1/member-352","/chamber-1","/chamber-1/member-352","352",1,"352","House of Commons","Candice Hoeppner","Candice","Hoeppner","Portage—Lisgar","/chamber-1/constituency-317","Conservative",2008-10-14,2011-05-01
"353","/chamber-1/member-353","/chamber-1","/chamber-1/member-353","353",1,"353","House of Commons","Gordie Hogg","Gordie","Hogg","South Surrey—White Rock","/chamber-1/constituency-387","Liberal",2017-12-11,NA
"354","/chamber-1/member-354","/chamber-1","/chamber-1/member-354","354",1,"354","House of Commons","Ed Holder","Ed","Holder","London West","/chamber-1/constituency-219","Conservative",2008-10-14,2015-10-18
"355","/chamber-1/member-355","/chamber-1","/chamber-1/member-355","355",1,"355","House of Commons","Mark Holland","Mark","Holland","Ajax","/chamber-1/constituency-7","Liberal",2004-06-28,NA
"356","/chamber-1/member-356","/chamber-1","/chamber-1/member-356","356",1,"356","House of Commons","Anthony Housefather","Anthony","Housefather","Mount Royal","/chamber-1/constituency-259","Liberal",2015-10-19,NA
"357","/chamber-1/member-357","/chamber-1","/chamber-1/member-357","357",1,"357","House of Commons","Ted Hsu","Ted","Hsu","Kingston and the Islands","/chamber-1/constituency-190","Liberal",2011-05-02,2015-10-18
"358","/chamber-1/member-358","/chamber-1","/chamber-1/member-358","358",1,"358","House of Commons","Charles Hubbard","Charles","Hubbard","Miramichi","/chamber-1/constituency-241","Liberal",2004-06-28,2008-10-13
"359","/chamber-1/member-359","/chamber-1","/chamber-1/member-359","359",1,"359","House of Commons","Carol Hughes","Carol","Hughes","Algoma—Manitoulin—Kapuskasing","/chamber-1/constituency-10","NDP",2008-10-14,NA
"360","/chamber-1/member-360","/chamber-1","/chamber-1/member-360","360",1,"360","House of Commons","Ahmed Hussen","Ahmed","Hussen","York South—Weston","/chamber-1/constituency-454","Liberal",2015-10-19,NA
"361","/chamber-1/member-361","/chamber-1","/chamber-1/member-361","361",1,"361","House of Commons","Gudie Hutchings","Gudie","Hutchings","Long Range Mountains","/chamber-1/constituency-221","Liberal",2015-10-19,NA
"362","/chamber-1/member-362","/chamber-1","/chamber-1/member-362","362",1,"362","House of Commons","Bruce Hyer","Bruce","Hyer","Thunder Bay—Superior North","/chamber-1/constituency-408","Green Party",2008-10-14,2015-10-18
"363","/chamber-1/member-363","/chamber-1","/chamber-1/member-363","363",1,"363","House of Commons","Angelo Iacono","Angelo","Iacono","Alfred-Pellan","/chamber-1/constituency-9","Liberal",2015-10-19,NA
"364","/chamber-1/member-364","/chamber-1","/chamber-1/member-364","364",1,"364","House of Commons","Tony Ianno","Tony","Ianno","Trinity—Spadina","/chamber-1/constituency-414","Liberal",2004-06-28,2006-01-22
"365","/chamber-1/member-365","/chamber-1","/chamber-1/member-365","365",1,"365","House of Commons","Michael Ignatieff","Michael","Ignatieff","Etobicoke—Lakeshore","/chamber-1/constituency-148","Liberal",2006-01-23,2011-05-01
"366","/chamber-1/member-366","/chamber-1","/chamber-1/member-366","366",1,"366","House of Commons","Pierre Jacob","Pierre","Jacob","Brome—Missisquoi","/chamber-1/constituency-51","NDP",2011-05-02,2015-10-18
"367","/chamber-1/member-367","/chamber-1","/chamber-1/member-367","367",1,"367","House of Commons","Rahim Jaffer","Rahim","Jaffer","Edmonton—Strathcona","/chamber-1/constituency-137","Conservative",2004-06-28,2008-10-13
"368","/chamber-1/member-368","/chamber-1","/chamber-1/member-368","368",1,"368","House of Commons","Roxanne James","Roxanne","James","Scarborough Centre","/chamber-1/constituency-368","Conservative",2011-05-02,2015-10-18
"369","/chamber-1/member-369","/chamber-1","/chamber-1/member-369","369",1,"369","House of Commons","Brian Jean","Brian","Jean","Fort McMurray—Athabasca","/chamber-1/constituency-152","Conservative",2004-06-28,2014-01-17
"370","/chamber-1/member-370","/chamber-1","/chamber-1/member-370","370",1,"370","House of Commons","Matt Jeneroux","Matt","Jeneroux","Edmonton Riverbend","/chamber-1/constituency-129","Conservative",2015-10-19,NA
"371","/chamber-1/member-371","/chamber-1","/chamber-1/member-371","371",1,"371","House of Commons","Marlene Jennings","Marlene","Jennings","Notre-Dame-de-Grâce—Lachine","/chamber-1/constituency-282","Liberal",2004-06-28,2011-05-01
"372","/chamber-1/member-372","/chamber-1","/chamber-1/member-372","372",1,"372","House of Commons","Gord Johns","Gord","Johns","Courtenay—Alberni","/chamber-1/constituency-104","NDP",2015-10-19,NA
"373","/chamber-1/member-373","/chamber-1","/chamber-1/member-373","373",1,"373","House of Commons","Dale Johnston","Dale","Johnston","Wetaskiwin","/chamber-1/constituency-441","Conservative",2004-06-28,2006-01-22
"374","/chamber-1/member-374","/chamber-1","/chamber-1/member-374","374",1,"374","House of Commons","Georgina Jolibois","Georgina","Jolibois","Desnethé—Missinippi—Churchill River","/chamber-1/constituency-116","NDP",2015-10-19,NA
"375","/chamber-1/member-375","/chamber-1","/chamber-1/member-375","375",1,"375","House of Commons","Mélanie Joly","Mélanie","Joly","Ahuntsic-Cartierville","/chamber-1/constituency-6","Liberal",2015-10-19,NA
"376","/chamber-1/member-376","/chamber-1","/chamber-1/member-376","376",1,"376","House of Commons","Yvonne Jones","Yvonne","Jones","Labrador","/chamber-1/constituency-198","Liberal",2013-05-13,NA
"377","/chamber-1/member-377","/chamber-1","/chamber-1/member-377","377",1,"377","House of Commons","Bernadette Jordan","Bernadette","Jordan","South Shore—St. Margarets","/chamber-1/constituency-386","Liberal",2015-10-19,NA
"378","/chamber-1/member-378","/chamber-1","/chamber-1/member-378","378",1,"378","House of Commons","Majid Jowhari","Majid","Jowhari","Richmond Hill","/chamber-1/constituency-337","Liberal",2015-10-19,NA
"379","/chamber-1/member-379","/chamber-1","/chamber-1/member-379","379",1,"379","House of Commons","Peter Julian","Peter","Julian","New Westminster—Burnaby","/chamber-1/constituency-266","NDP",2004-06-28,NA
"380","/chamber-1/member-380","/chamber-1","/chamber-1/member-380","380",1,"380","House of Commons","Susan Kadis","Susan","Kadis","Thornhill","/chamber-1/constituency-406","Liberal",2004-06-28,2008-10-13
"381","/chamber-1/member-381","/chamber-1","/chamber-1/member-381","381",1,"381","House of Commons","Randy Kamp","Randy","Kamp","Pitt Meadows—Maple Ridge—Mission","/chamber-1/constituency-313","Conservative",2004-06-28,2015-10-18
"382","/chamber-1/member-382","/chamber-1","/chamber-1/member-382","382",1,"382","House of Commons","Darshan Singh Kang","Darshan Singh","Kang","Calgary Skyview","/chamber-1/constituency-72","Independent",2015-10-19,NA
"383","/chamber-1/member-383","/chamber-1","/chamber-1/member-383","383",1,"383","House of Commons","Andrew Kania","Andrew","Kania","Brampton West","/chamber-1/constituency-45","Liberal",2008-10-14,2011-05-01
"384","/chamber-1/member-384","/chamber-1","/chamber-1/member-384","384",1,"384","House of Commons","Nancy Karetak-Lindell","Nancy","Karetak-Lindell","Nunavut","/chamber-1/constituency-284","Liberal",2004-06-28,2008-10-13
"385","/chamber-1/member-385","/chamber-1","/chamber-1/member-385","385",1,"385","House of Commons","Jim Karygiannis","Jim","Karygiannis","Scarborough—Agincourt","/chamber-1/constituency-371","Liberal",2004-06-28,2014-04-01
"386","/chamber-1/member-386","/chamber-1","/chamber-1/member-386","386",1,"386","House of Commons","Gerald Keddy","Gerald","Keddy","South Shore—St. Margaret's","/chamber-1/constituency-385","Conservative",2004-06-28,2015-10-18
"387","/chamber-1/member-387","/chamber-1","/chamber-1/member-387","387",1,"387","House of Commons","Tina Keeper","Tina","Keeper","Churchill","/chamber-1/constituency-98","Liberal",2006-01-23,2008-10-13
"388","/chamber-1/member-388","/chamber-1","/chamber-1/member-388","388",1,"388","House of Commons","Matthew Kellway","Matthew","Kellway","Beaches—East York","/chamber-1/constituency-25","NDP",2011-05-02,2015-10-18
"389","/chamber-1/member-389","/chamber-1","/chamber-1/member-389","389",1,"389","House of Commons","Pat Kelly","Pat","Kelly","Calgary Rocky Ridge","/chamber-1/constituency-69","Conservative",2015-10-19,NA
"390","/chamber-1/member-390","/chamber-1","/chamber-1/member-390","390",1,"390","House of Commons","Gerard Kennedy","Gerard","Kennedy","Parkdale—High Park","/chamber-1/constituency-301","Liberal",2008-10-14,2011-05-01
"391","/chamber-1/member-391","/chamber-1","/chamber-1/member-391","391",1,"391","House of Commons","Jason Kenney","Jason","Kenney","Calgary Midnapore","/chamber-1/constituency-66","Conservative",2004-06-28,2016-09-23
"392","/chamber-1/member-392","/chamber-1","/chamber-1/member-392","392",1,"392","House of Commons","Peter Kent","Peter","Kent","Thornhill","/chamber-1/constituency-406","Conservative",2008-10-14,NA
"393","/chamber-1/member-393","/chamber-1","/chamber-1/member-393","393",1,"393","House of Commons","Greg Kerr","Greg","Kerr","West Nova","/chamber-1/constituency-437","Conservative",2008-10-14,2015-10-18
"394","/chamber-1/member-394","/chamber-1","/chamber-1/member-394","394",1,"394","House of Commons","Iqra Khalid","Iqra","Khalid","Mississauga—Erin Mills","/chamber-1/constituency-248","Liberal",2015-10-19,NA
