observation_path,parliament_path,chamber_path,member_path,observation_number,parliament_number,chamber_number,member_number,chamber_name,full_name,first_name,last_name,member_ID,constituency_name,constituency_ID,party_name,start_date,end_date
/parliament-40/chamber-1/member-73,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-73,699,40,1,73,House of Commons,Irwin Cotler,Irwin,Cotler,/chamber-1/member-140,Mount Royal,/chamber-1/constituency-164,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-74,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-74,700,40,1,74,House of Commons,Paul Crête,Paul,Crête,/chamber-1/member-141,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,/chamber-1/constituency-162,Bloc Québécois,10/14/08,5/5/09
/parliament-40/chamber-1/member-75,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-75,701,40,1,75,House of Commons,Bonnie Crombie,Bonnie,Crombie,/chamber-1/member-143,Mississauga—Streetsville,/chamber-1/constituency-159,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-76,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-76,702,40,1,76,House of Commons,Jean Crowder,Jean,Crowder,/chamber-1/member-144,Nanaimo—Cowichan,/chamber-1/constituency-166,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-77,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-77,703,40,1,77,House of Commons,Nathan Cullen,Nathan,Cullen,/chamber-1/member-145,Skeena—Bulkley Valley,/chamber-1/constituency-252,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-78,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-78,704,40,1,78,House of Commons,John Cummins,John,Cummins,/chamber-1/member-147,Delta—Richmond East,/chamber-1/constituency-66,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-79,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-79,705,40,1,79,House of Commons,Rodger Cuzner,Rodger,Cuzner,/chamber-1/member-148,Cape Breton—Canso,/chamber-1/constituency-45,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-80,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-80,706,40,1,80,House of Commons,Jean-Claude D'Amours,Jean-Claude,D'Amours,/chamber-1/member-149,Madawaska—Restigouche,/chamber-1/constituency-147,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-81,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-81,707,40,1,81,House of Commons,Patricia Davidson,Patricia,Davidson,/chamber-1/member-151,Sarnia—Lambton,/chamber-1/constituency-237,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-82,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-82,708,40,1,82,House of Commons,Don Davies,Don,Davies,/chamber-1/member-152,Vancouver Kingsway,/chamber-1/constituency-277,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-83,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-83,709,40,1,83,House of Commons,Libby Davies,Libby,Davies,/chamber-1/member-153,Vancouver East,/chamber-1/constituency-275,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-84,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-84,710,40,1,84,House of Commons,Stockwell Day,Stockwell,Day,/chamber-1/member-155,Okanagan—Coquihalla,/chamber-1/constituency-183,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-85,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-85,711,40,1,85,House of Commons,Claude DeBellefeuille,Claude,DeBellefeuille,/chamber-1/member-156,Beauharnois—Salaberry,/chamber-1/constituency-17,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-86,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-86,712,40,1,86,House of Commons,Bob Dechert,Bob,Dechert,/chamber-1/member-157,Mississauga—Erindale,/chamber-1/constituency-158,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-87,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-87,713,40,1,87,House of Commons,Dean Del Mastro,Dean,Del Mastro,/chamber-1/member-158,Peterborough,/chamber-1/constituency-199,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-88,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-88,714,40,1,88,House of Commons,Nicole Demers,Nicole,Demers,/chamber-1/member-159,Laval,/chamber-1/constituency-134,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-89,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-89,715,40,1,89,House of Commons,Johanne Deschamps,Johanne,Deschamps,/chamber-1/member-160,Laurentides—Labelle,/chamber-1/constituency-132,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-90,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-90,716,40,1,90,House of Commons,Luc Desnoyers,Luc,Desnoyers,/chamber-1/member-162,Rivière-des-Mille-Îles,/chamber-1/constituency-222,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-91,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-91,717,40,1,91,House of Commons,Barry Devolin,Barry,Devolin,/chamber-1/member-165,Haliburton—Kawartha Lakes—Brock,/chamber-1/constituency-99,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-92,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-92,718,40,1,92,House of Commons,Paul Dewar,Paul,Dewar,/chamber-1/member-166,Ottawa Centre,/chamber-1/constituency-186,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-93,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-93,719,40,1,93,House of Commons,Sukh Dhaliwal,Sukh,Dhaliwal,/chamber-1/member-167,Newton—North Delta,/chamber-1/constituency-171,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-94,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-94,720,40,1,94,House of Commons,Ruby Dhalla,Ruby,Dhalla,/chamber-1/member-168,Brampton—Springdale,/chamber-1/constituency-26,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-95,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-95,721,40,1,95,House of Commons,Stéphane Dion,Stéphane,Dion,/chamber-1/member-169,Saint-Laurent—Cartierville,/chamber-1/constituency-234,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-96,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-96,722,40,1,96,House of Commons,Fin Donnelly,Fin,Donnelly,/chamber-1/member-171,New Westminster—Coquitlam,/chamber-1/constituency-169,New Democratic Party,11/9/09,5/5/11
/parliament-40/chamber-1/member-97,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-97,723,40,1,97,House of Commons,Jean Dorion,Jean,Dorion,/chamber-1/member-173,Longueuil—Pierre-Boucher,/chamber-1/constituency-142,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-98,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-98,724,40,1,98,House of Commons,Ujjal Dosanjh,Ujjal,Dosanjh,/chamber-1/member-174,Vancouver South,/chamber-1/constituency-279,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-99,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-99,725,40,1,99,House of Commons,Earl Dreeshen,Earl,Dreeshen,/chamber-1/member-176,Red Deer,/chamber-1/constituency-213,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-100,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-100,726,40,1,100,House of Commons,Ken Dryden,Ken,Dryden,/chamber-1/member-178,York Centre,/chamber-1/constituency-303,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-101,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-101,727,40,1,101,House of Commons,Gilles Duceppe,Gilles,Duceppe,/chamber-1/member-181,Laurier—Sainte-Marie,/chamber-1/constituency-133,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-102,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-102,728,40,1,102,House of Commons,Nicolas Dufour,Nicolas,Dufour,/chamber-1/member-182,Repentigny,/chamber-1/constituency-217,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-103,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-103,729,40,1,103,House of Commons,John Duncan,John,Duncan,/chamber-1/member-183,Vancouver Island North,/chamber-1/constituency-276,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-104,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-104,730,40,1,104,House of Commons,Kirsty Duncan,Kirsty,Duncan,/chamber-1/member-184,Etobicoke North,/chamber-1/constituency-88,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-105,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-105,731,40,1,105,House of Commons,Linda Duncan,Linda,Duncan,/chamber-1/member-185,Edmonton—Strathcona,/chamber-1/constituency-80,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-106,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-106,732,40,1,106,House of Commons,Rick Dykstra,Rick,Dykstra,/chamber-1/member-187,St. Catharines,/chamber-1/constituency-256,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-107,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-107,733,40,1,107,House of Commons,Wayne Easter,Wayne,Easter,/chamber-1/member-188,Malpeque,/chamber-1/constituency-148,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-108,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-108,734,40,1,108,House of Commons,Mark Eyking,Mark,Eyking,/chamber-1/member-193,Sydney—Victoria,/chamber-1/constituency-263,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-109,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-109,735,40,1,109,House of Commons,Meili Faille,Meili,Faille,/chamber-1/member-194,Vaudreuil-Soulanges,/chamber-1/constituency-280,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-110,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-110,736,40,1,110,House of Commons,Julian Fantino,Julian,Fantino,/chamber-1/member-196,Vaughan,/chamber-1/constituency-281,Conservative Party of Canada,11/29/10,5/5/11
/parliament-40/chamber-1/member-111,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-111,737,40,1,111,House of Commons,Ed Fast,Ed,Fast,/chamber-1/member-197,Abbotsford,/chamber-1/constituency-1,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-112,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-112,738,40,1,112,House of Commons,Diane Finley,Diane,Finley,/chamber-1/member-199,Haldimand—Norfolk,/chamber-1/constituency-98,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-113,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-113,739,40,1,113,House of Commons,Jim Flaherty,Jim,Flaherty,/chamber-1/member-201,Whitby—Oshawa,/chamber-1/constituency-293,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-114,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-114,740,40,1,114,House of Commons,Steven Fletcher,Steven,Fletcher,/chamber-1/member-202,Charleswood—St. James—Assiniboia,/chamber-1/constituency-52,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-115,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-115,741,40,1,115,House of Commons,Raymonde Folco,Raymonde,Folco,/chamber-1/member-203,Laval—Les Îles,/chamber-1/constituency-135,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-116,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-116,742,40,1,116,House of Commons,Judy Foote,Judy,Foote,/chamber-1/member-205,Random—Burin—St. George's,/chamber-1/constituency-212,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-117,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-117,743,40,1,117,House of Commons,Carole Freeman,Carole,Freeman,/chamber-1/member-209,Châteauguay—Saint-Constant,/chamber-1/constituency-54,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-118,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-118,744,40,1,118,House of Commons,Hedy Fry,Hedy,Fry,/chamber-1/member-212,Vancouver Centre,/chamber-1/constituency-274,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-119,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-119,745,40,1,119,House of Commons,Christiane Gagnon,Christiane,Gagnon,/chamber-1/member-213,Québec,/chamber-1/constituency-211,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-120,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-120,746,40,1,120,House of Commons,Royal Galipeau,Royal,Galipeau,/chamber-1/member-216,Ottawa—Orléans,/chamber-1/constituency-189,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-121,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-121,747,40,1,121,House of Commons,Cheryl Gallant,Cheryl,Gallant,/chamber-1/member-217,Renfrew—Nipissing—Pembroke,/chamber-1/constituency-216,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-122,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-122,748,40,1,122,House of Commons,Marc Garneau,Marc,Garneau,/chamber-1/member-219,Westmount—Ville-Marie,/chamber-1/constituency-291,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-123,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-123,749,40,1,123,House of Commons,Roger Gaudet,Roger,Gaudet,/chamber-1/member-221,Montcalm,/chamber-1/constituency-161,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-124,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-124,750,40,1,124,House of Commons,Bernard Généreux,Bernard,Généreux,/chamber-1/member-223,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,/chamber-1/constituency-162,Conservative Party of Canada,11/9/09,5/5/11
/parliament-40/chamber-1/member-125,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-125,751,40,1,125,House of Commons,Shelly Glover,Shelly,Glover,/chamber-1/member-228,Saint Boniface,/chamber-1/constituency-228,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-126,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-126,752,40,1,126,House of Commons,Yvon Godin,Yvon,Godin,/chamber-1/member-231,Acadie—Bathurst,/chamber-1/constituency-4,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-127,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-127,753,40,1,127,House of Commons,Peter Goldring,Peter,Goldring,/chamber-1/member-233,Edmonton East,/chamber-1/constituency-74,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-128,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-128,754,40,1,128,House of Commons,Ralph Goodale,Ralph,Goodale,/chamber-1/member-234,Wascana,/chamber-1/constituency-285,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-129,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-129,755,40,1,129,House of Commons,Gary Goodyear,Gary,Goodyear,/chamber-1/member-235,Cambridge,/chamber-1/constituency-44,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-130,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-130,756,40,1,130,House of Commons,Jacques Gourde,Jacques,Gourde,/chamber-1/member-238,Lotbinière—Chutes-de-la-Chaudière,/chamber-1/constituency-143,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-131,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-131,757,40,1,131,House of Commons,Claude Gravelle,Claude,Gravelle,/chamber-1/member-241,Nickel Belt,/chamber-1/constituency-174,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-132,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-132,758,40,1,132,House of Commons,Nina Grewal,Nina,Grewal,/chamber-1/member-243,Fleetwood—Port Kells,/chamber-1/constituency-90,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-133,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-133,759,40,1,133,House of Commons,Albina Guarnieri,Albina,Guarnieri,/chamber-1/member-245,Mississauga East—Cooksville,/chamber-1/constituency-155,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-134,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-134,760,40,1,134,House of Commons,Monique Guay,Monique,Guay,/chamber-1/member-246,Rivière-du-Nord,/chamber-1/constituency-223,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-135,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-135,761,40,1,135,House of Commons,Helena Guergis,Helena,Guergis,/chamber-1/member-247,Simcoe—Grey,/chamber-1/constituency-251,Independent Conservative,10/14/08,5/5/11
/parliament-40/chamber-1/member-136,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-136,762,40,1,136,House of Commons,Claude Guimond,Claude,Guimond,/chamber-1/member-248,Rimouski-Neigette—Témiscouata—Les Basques,/chamber-1/constituency-221,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-137,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-137,763,40,1,137,House of Commons,Michel Guimond,Michel,Guimond,/chamber-1/member-249,Montmorency—Charlevoix—Haute-Côte-Nord,/chamber-1/constituency-163,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-138,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-138,764,40,1,138,House of Commons,Martha Hall Findlay,Martha,Hall Findlay,/chamber-1/member-250,Willowdale,/chamber-1/constituency-295,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-139,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-139,765,40,1,139,House of Commons,Stephen Harper,Stephen,Harper,/chamber-1/member-252,Calgary Southwest,/chamber-1/constituency-41,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-140,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-140,766,40,1,140,House of Commons,Jack Harris,Jack,Harris,/chamber-1/member-254,St. John's East,/chamber-1/constituency-257,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-141,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-141,767,40,1,141,House of Commons,Richard Harris,Richard,Harris,/chamber-1/member-255,Cariboo—Prince George,/chamber-1/constituency-47,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-142,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-142,768,40,1,142,House of Commons,Laurie Hawn,Laurie,Hawn,/chamber-1/member-259,Edmonton Centre,/chamber-1/constituency-73,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-143,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-143,769,40,1,143,House of Commons,Russ Hiebert,Russ,Hiebert,/chamber-1/member-262,South Surrey—White Rock—Cloverdale,/chamber-1/constituency-255,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-144,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-144,770,40,1,144,House of Commons,Jay Hill,Jay,Hill,/chamber-1/member-263,Prince George—Peace River,/chamber-1/constituency-209,Conservative Party of Canada,10/14/08,10/10/10
/parliament-40/chamber-1/member-145,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-145,771,40,1,145,House of Commons,Randy Hoback,Randy,Hoback,/chamber-1/member-266,Prince Albert,/chamber-1/constituency-207,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-146,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-146,772,40,1,146,House of Commons,Candice Hoeppner,Candice,Hoeppner,/chamber-1/member-267,Portage—Lisgar,/chamber-1/constituency-205,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-147,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-147,773,40,1,147,House of Commons,Ed Holder,Ed,Holder,/chamber-1/member-268,London West,/chamber-1/constituency-140,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-148,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-148,774,40,1,148,House of Commons,Mark Holland,Mark,Holland,/chamber-1/member-269,Ajax—Pickering,/chamber-1/constituency-6,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-149,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-149,775,40,1,149,House of Commons,Carol Hughes,Carol,Hughes,/chamber-1/member-272,Algoma—Manitoulin—Kapuskasing,/chamber-1/constituency-8,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-150,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-150,776,40,1,150,House of Commons,Bruce Hyer,Bruce,Hyer,/chamber-1/member-273,Thunder Bay—Superior North,/chamber-1/constituency-267,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-151,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-151,777,40,1,151,House of Commons,Michael Ignatieff,Michael,Ignatieff,/chamber-1/member-275,Etobicoke—Lakeshore,/chamber-1/constituency-89,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-152,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-152,778,40,1,152,House of Commons,Brian Jean,Brian,Jean,/chamber-1/member-279,Fort McMurray—Athabasca,/chamber-1/constituency-91,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-153,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-153,779,40,1,153,House of Commons,Marlene Jennings,Marlene,Jennings,/chamber-1/member-280,Notre-Dame-de-Grâce—Lachine,/chamber-1/constituency-179,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-154,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-154,780,40,1,154,House of Commons,Peter Julian,Peter,Julian,/chamber-1/member-283,Burnaby—New Westminster,/chamber-1/constituency-35,New Democratic Party,10/14/08,5/5/11
/parliament-40/chamber-1/member-155,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-155,781,40,1,155,House of Commons,Randy Kamp,Randy,Kamp,/chamber-1/member-285,Pitt Meadows—Maple Ridge—Mission,/chamber-1/constituency-202,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-156,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-156,782,40,1,156,House of Commons,Andrew Kania,Andrew,Kania,/chamber-1/member-286,Brampton West,/chamber-1/constituency-25,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-157,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-157,783,40,1,157,House of Commons,Jim Karygiannis,Jim,Karygiannis,/chamber-1/member-288,Scarborough—Agincourt,/chamber-1/constituency-244,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-158,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-158,784,40,1,158,House of Commons,Gerald Keddy,Gerald,Keddy,/chamber-1/member-289,South Shore—St. Margaret's,/chamber-1/constituency-254,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-159,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-159,785,40,1,159,House of Commons,Gerard Kennedy,Gerard,Kennedy,/chamber-1/member-292,Parkdale—High Park,/chamber-1/constituency-195,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-160,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-160,786,40,1,160,House of Commons,Jason Kenney,Jason,Kenney,/chamber-1/member-293,Calgary Southeast,/chamber-1/constituency-40,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-161,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-161,787,40,1,161,House of Commons,Peter Kent,Peter,Kent,/chamber-1/member-294,Thornhill,/chamber-1/constituency-265,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-162,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-162,788,40,1,162,House of Commons,Greg Kerr,Greg,Kerr,/chamber-1/member-295,West Nova,/chamber-1/constituency-288,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-163,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-163,789,40,1,163,House of Commons,Ed Komarnicki,Ed,Komarnicki,/chamber-1/member-298,Souris—Moose Mountain,/chamber-1/constituency-253,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-164,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-164,790,40,1,164,House of Commons,Daryl Kramp,Daryl,Kramp,/chamber-1/member-300,Prince Edward—Hastings,/chamber-1/constituency-208,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-165,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-165,791,40,1,165,House of Commons,Jean-Yves Laforest,Jean-Yves,Laforest,/chamber-1/member-301,Saint-Maurice—Champlain,/chamber-1/constituency-236,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-166,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-166,792,40,1,166,House of Commons,Mario Laframboise,Mario,Laframboise,/chamber-1/member-302,Argenteuil—Papineau—Mirabel,/chamber-1/constituency-10,Bloc Québécois,10/14/08,5/5/11
/parliament-40/chamber-1/member-167,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-167,793,40,1,167,House of Commons,Mike Lake,Mike,Lake,/chamber-1/member-303,Edmonton—Mill Woods—Beaumont,/chamber-1/constituency-76,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-168,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-168,794,40,1,168,House of Commons,Francine Lalonde,Francine,Lalonde,/chamber-1/member-304,La Pointe-de-l'Île,/chamber-1/constituency-125,Bloc Québécois,10/14/08,5/5/11
